,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
461,Delhi to Dharamshala (Himachal Pradesh),Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,07:30,11h 00m,INR 500,30 Seats available,3.4
462,Delhi to Dharamshala (Himachal Pradesh),A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,06:40,11h 10m,494,21 Seats available,3.0
463,Delhi to Dharamshala (Himachal Pradesh),Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,07:30,11h 30m,539,32 Seats available,3.8
464,Delhi to Dharamshala (Himachal Pradesh),Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),19:00,06:30,11h 30m,INR 999,1 Seat available,3.3
465,Delhi to Dharamshala (Himachal Pradesh),Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),19:00,07:15,12h 15m,INR 1199,1 Seat available,2.5
466,Shimla to Chandigarh,HRTC - 188,Ordinary 3+2 Non AC Seater,19:25,22:26,03h 01m,INR 237,26 Seats available,3.9
467,Shimla to Chandigarh,HRTC - 153,Himsuta AC Seater Volvo/Scania 2+2,19:30,23:30,04h 00m,INR 384,34 Seats available,4.9
468,Shimla to Chandigarh,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,20:00,23:00,03h 00m,INR 384,34 Seats available,2.8
469,Shimla to Chandigarh,HRTC - 1711,Ordinary 3+2 Non AC Seater,20:00,23:00,03h 00m,INR 238,34 Seats available,3.9
470,Shimla to Chandigarh,HRTC - 139,Ordinary 3+2 Non AC Seater,20:05,00:15,04h 10m,INR 237,37 Seats available,3.9
471,Shimla to Chandigarh,HRTC - 230,A/C Executive (2+3),20:20,01:00,04h 40m,INR 236,44 Seats available,3.9
472,Shimla to Chandigarh,HRTC - 229,Ordinary 3+2 Non AC Seater,20:40,23:30,02h 50m,INR 242,37 Seats available,3.9
473,Shimla to Chandigarh,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,21:00,00:40,03h 40m,INR 384,34 Seats available,4.9
474,Shimla to Chandigarh,HRTC - 108,A/C Executive (2+3),21:20,00:21,03h 01m,INR 252,44 Seats available,3.2
475,Shimla to Chandigarh,HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,21:30,01:15,03h 45m,INR 384,32 Seats available,3.9
476,Shimla to Chandigarh,HRTC - 1712,Ordinary 3+2 Non AC Seater,21:30,23:34,02h 04m,INR 238,24 Seats available,3.9
477,Shimla to Chandigarh,HRTC - 130,Ordinary 3+2 Non AC Seater,21:45,01:30,03h 45m,INR 237,37 Seats available,3.9
478,Shimla to Chandigarh,HRTC - 179,Ordinary 3+2 Non AC Seater,22:00,01:45,03h 45m,INR 242,27 Seats available,3.9
479,Shimla to Chandigarh,HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,22:00,01:10,03h 10m,INR 384,12 Seats available,3.9
480,Shimla to Chandigarh,HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,22:30,01:30,03h 00m,INR 384,34 Seats available,3.9
481,Shimla to Chandigarh,HRTC - 136,Ordinary 3+2 Non AC Seater,22:30,02:10,03h 40m,INR 242,27 Seats available,3.9
482,Shimla to Chandigarh,HRTC - 1710,Ordinary 3+2 Non AC Seater,22:40,02:20,03h 40m,INR 237,37 Seats available,3.9
483,Shimla to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165748,HVAC Seater (2+3),22:45,03:20,04h 35m,INR 307.62,47 Seats available,3.7
484,Shimla to Chandigarh,FlixBus,A/C Seater (2+2),20:00,00:30,04h 30m,INR 181,29 Seats available,3.6
485,Shimla to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:30,23:45,03h 15m,INR 267,30 Seats available,4.7
486,Shimla to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:35,03h 05m,INR 399,32 Seats available,4.7
487,Shimla to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:00,02h 30m,INR 399,32 Seats available,4.8
488,Shimla to Chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),21:00,00:45,03h 45m,495,41 Seats available,4.5
489,Shimla to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:30,00:55,03h 25m,450,16 Seats available,4.7
490,Shimla to Chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),22:00,01:00,03h 00m,540,42 Seats available,4.8
491,Shimla to Chandigarh,Yolo Bus,Volvo A/C Semi Sleeper (2+2),22:00,00:42,02h 42m,INR 1914,49 Seats available,3.9
492,Chandigarh to Dharamshala (Himachal Pradesh),HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,04:40,06h 30m,INR 724,28 Seats available,3.1
493,Chandigarh to Dharamshala (Himachal Pradesh),Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05:30,05h 40m,759,26 Seats available,4.0
494,Chandigarh to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06:00,06h 05m,569,14 Seats available,4.6
495,Chandigarh to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:59,06h 04m,569,14 Seats available,4.6
496,Chandigarh to Dharamshala (Himachal Pradesh),A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,07:15,07h 16m,494,22 Seats available,4.0
497,Chandigarh to Dharamshala (Himachal Pradesh),A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,06:40,06h 41m,494,26 Seats available,2.4
498,Delhi to Baddi (Himachal Pradesh),TANISHQ HOLIDAYS TOUR,Volvo Multi-Axle A/C Semi Sleeper (2+2),19:00,01:30,06h 30m,1619,49 Seats available,2.8
499,Delhi to Baddi (Himachal Pradesh),TANISHQ HOLIDAYS TOUR,Volvo Multi-Axle A/C Semi Sleeper (2+2),21:00,03:30,06h 30m,1619,49 Seats available,2.8
500,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,19:35,02:30,06h 55m,INR 449,37 Seats available,3.9
501,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:35,01:15,05h 40m,INR 751,34 Seats available,3.7
502,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,20:00,04:15,08h 15m,INR 451,37 Seats available,3.9
503,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:05,02:15,06h 10m,INR 751,23 Seats available,4.8
504,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,20:15,02:30,06h 15m,INR 427,37 Seats available,3.9
505,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,21:00,04:15,07h 15m,INR 429,20 Seats available,2.9
506,Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,01:00,06h 15m,630,5 Seats available,4.7
507,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),19:00,23:55,04h 55m,463,23 Seats available,4.2
508,Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,01:00,06h 00m,630,5 Seats available,4.9
509,Dharamshala (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,01:30,06h 00m,558,7 Seats available,5.0
510,Dharamshala (Himachal Pradesh) to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:30,00:45,05h 15m,549,14 Seats available,4.6
511,Dharamshala (Himachal Pradesh) to Chandigarh,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,23:59,04h 29m,674,23 Seats available,3.3
512,Dharamshala (Himachal Pradesh) to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:30,01:15,05h 45m,INR 550,19 Seats available,4.0
513,Dharamshala (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,01:30,06h 00m,558,7 Seats available,4.8
514,Dharamshala (Himachal Pradesh) to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,01:15,05h 40m,INR 550,19 Seats available,4.8
515,Dharamshala (Himachal Pradesh) to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:35,00:45,05h 10m,524,15 Seats available,4.6
516,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),19:55,02:00,06h 05m,647,7 Seats available,4.5
517,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,02:00,06h 00m,647,7 Seats available,5.0
518,Dharamshala (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:30,01:55,05h 25m,729,30 Seats available,4.6
519,Dharamshala (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:38,01:55,05h 17m,729,30 Seats available,5.0
520,Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:00,02:45,05h 45m,630,4 Seats available,4.9
521,Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:15,02:45,05h 30m,630,4 Seats available,4.8
522,Dharamshala (Himachal Pradesh) to Chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:30,02:45,05h 15m,629,38 Seats available,4.9
523,Dharamshala (Himachal Pradesh) to Chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:35,02:45,05h 10m,502,12 Seats available,4.5
524,Dharamshala (Himachal Pradesh) to Chandigarh,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:00,23:59,04h 59m,674,23 Seats available,1.8
525,Chamba (Himachal Pradesh) to Chandigarh,HRTC - 1028,A/C Executive (2+3),20:15,07:15,11h 00m,INR 638,24 Seats available,3.6
526,Delhi to Dalhousie,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:25,08:05,11h 40m,1461,9 Seats available,4.3
527,Delhi to Dalhousie,Travel Point,A/C Seater / Sleeper (2+2),21:00,09:51,12h 51m,1202,49 Seats available,2.6
528,Delhi to Chamba (Himachal Pradesh),HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,11:30,15h 15m,INR 1589,15 Seats available,4.0
529,Delhi to Chamba (Himachal Pradesh),HRTC - 578,Ordinary 3+2 Non AC Seater,22:10,18:35,20h 25m,INR 862,31 Seats available,1.9
530,Dalhousie to Delhi,HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,19:50,09:00,13h 10m,INR 1437,10 Seats available,3.9
531,Solan to Delhi,HRTC - 104,A/C Executive (2+3),19:31,04:30,08h 59m,INR 509,44 Seats available,3.0
532,Solan to Delhi,HRTC - 188,Ordinary 3+2 Non AC Seater,20:36,04:57,08h 21m,INR 404,27 Seats available,3.9
533,Solan to Delhi,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,21:10,05:00,07h 50m,INR 721,3 Seats available,4.4
534,Solan to Delhi,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,22:30,06:00,07h 30m,INR 721,11 Seats available,4.5
535,Solan to Delhi,HRTC - 108,A/C Executive (2+3),22:31,06:52,08h 21m,INR 509,44 Seats available,3.4
536,Solan to Delhi,HRTC - 130,Ordinary 3+2 Non AC Seater,22:45,06:15,07h 30m,INR 404,26 Seats available,2.2
537,Solan to Delhi,HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:00,07h 00m,INR 721,9 Seats available,2.5
538,Solan to Delhi,HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,23:50,07:00,07h 10m,INR 721,29 Seats available,3.9
539,Solan to Delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,04:30,07h 00m,474,29 Seats available,4.6
540,Solan to Delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,05:30,06h 30m,450,16 Seats available,4.6
541,Solan to Delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:50,04:35,06h 45m,458,27 Seats available,4.3
542,Solan to Delhi,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),22:40,05:40,07h 00m,495,39 Seats available,4.5
543,Solan to Delhi,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:15,05:30,06h 15m,540,35 Seats available,4.7
544,Solan to Delhi,FlixBus,A/C Seater (2+2),21:25,05:00,07h 35m,INR 470,27 Seats available,3.6
545,Solan to Delhi,RAO TRAVELS INDIA PVT LTD.,AC Seater (2+2),23:00,06:00,07h 00m,INR 1666,40 Seats available,2.3
546,Delhi to Palampur,HRTC - 547,A/C Executive (2+3),20:16,06:40,10h 24m,INR 846,37 Seats available,2.7
547,Delhi to Palampur,HRTC - 558,Ordinary 3+2 Non AC Seater,20:20,08:00,11h 40m,INR 715,25 Seats available,3.8
548,Delhi to Palampur,HRTC - 599,Himsuta AC Seater Volvo/Scania 2+2,20:29,08:00,11h 31m,INR 1299,20 Seats available,4.2
549,Delhi to Palampur,HRTC - 565,Ordinary 3+2 Non AC Seater,21:05,08:00,10h 55m,INR 716,28 Seats available,3.6
550,Delhi to Palampur,HRTC - 82,Himsuta AC Seater Volvo/Scania 2+2,21:55,09:30,11h 35m,INR 1332,13 Seats available,4.4
551,Delhi to Palampur,HRTC - 575,A/C Executive (2+3),21:59,10:35,12h 36m,INR 745,27 Seats available,2.9
552,Delhi to Palampur,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:45,07:45,12h 00m,630,14 Seats available,4.7
553,Delhi to Palampur,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,648,13 Seats available,4.4
554,Delhi to Palampur,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,08:15,11h 15m,759,18 Seats available,4.2
555,Delhi to Palampur,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:00,07:15,11h 15m,630,5 Seats available,4.6
556,Delhi to Palampur,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,06:00,11h 00m,647,9 Seats available,4.5
557,Delhi to Palampur,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,08:00,10h 40m,738,5 Seats available,4.5
558,Delhi to Palampur,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:30,07:15,11h 45m,INR 630,6 Seats available,4.5
559,Delhi to Palampur,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:15,07:00,09h 45m,620,24 Seats available,3.7
560,Delhi to Palampur,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:55,06:00,10h 05m,540,10 Seats available,3.7
561,Delhi to Palampur,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:30,07:30,12h 00m,INR 600,10 Seats available,3.5
562,Dharamshala (Himachal Pradesh) to Delhi,HRTC - 905,Ordinary 3+2 Non AC Seater,19:35,07:45,12h 10m,INR 714,37 Seats available,3.4
563,Dharamshala (Himachal Pradesh) to Delhi,HRTC - 905,Ordinary 3+2 Non AC Seater,20:15,07:45,11h 30m,INR 692,37 Seats available,2.7
564,Dharamshala (Himachal Pradesh) to Delhi,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:38,06:30,09h 52m,765,30 Seats available,4.8
565,Dharamshala (Himachal Pradesh) to Delhi,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,05:30,10h 30m,630,5 Seats available,4.8
566,Dharamshala (Himachal Pradesh) to Delhi,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:45,10h 15m,540,7 Seats available,4.7
567,Dharamshala (Himachal Pradesh) to Delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:35,05:05,09h 30m,502,8 Seats available,4.7
568,Dharamshala (Himachal Pradesh) to Delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:15,07:30,10h 15m,630,4 Seats available,4.7
569,Dharamshala (Himachal Pradesh) to Delhi,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,06:20,10h 20m,739,5 Seats available,4.6
570,Dharamshala (Himachal Pradesh) to Delhi,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:30,06:30,10h 00m,765,30 Seats available,4.7
571,Dharamshala (Himachal Pradesh) to Delhi,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:45,10h 15m,540,7 Seats available,4.6
572,Dharamshala (Himachal Pradesh) to Delhi,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),19:55,06:20,10h 25m,739,5 Seats available,4.7
573,Dharamshala (Himachal Pradesh) to Delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:00,07:30,10h 30m,630,4 Seats available,4.7
574,Dharamshala (Himachal Pradesh) to Delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:30,05:05,09h 35m,546,8 Seats available,4.6
575,Dharamshala (Himachal Pradesh) to Delhi,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:35,06:55,09h 20m,568,11 Seats available,4.7
576,Dharamshala (Himachal Pradesh) to Delhi,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,05:30,10h 45m,630,5 Seats available,4.5
577,Dharamshala (Himachal Pradesh) to Delhi,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:30,06:55,09h 25m,523,11 Seats available,4.7
578,Dharamshala (Himachal Pradesh) to Delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:30,06:20,10h 50m,INR 550,18 Seats available,4.2
579,Dharamshala (Himachal Pradesh) to Delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:20,10h 45m,INR 550,18 Seats available,3.9
580,Dharamshala (Himachal Pradesh) to Delhi,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,06:15,10h 45m,674,23 Seats available,3.4
581,Dharamshala (Himachal Pradesh) to Delhi,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:00,06:15,11h 15m,674,23 Seats available,3.0
582,Delhi to Solan,HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,19:35,03:45,08h 10m,INR 721,33 Seats available,4.6
583,Delhi to Solan,HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,03:00,07h 17m,INR 404,27 Seats available,4.3
584,Delhi to Solan,HRTC - 556,Ordinary 3+2 Non AC Seater,20:10,03:30,07h 20m,INR 404,27 Seats available,4.3
585,Delhi to Solan,HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,21:02,04:40,07h 38m,INR 721,34 Seats available,4.8
586,Delhi to Solan,HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,05:25,08h 00m,INR 404,37 Seats available,4.3
587,Delhi to Solan,HRTC - 20,Himsuta AC Seater Volvo/Scania 2+2,21:36,04:10,06h 34m,INR 696,34 Seats available,3.8
588,Delhi to Solan,HRTC - 518,Ordinary 3+2 Non AC Seater,21:58,05:00,07h 02m,INR 404,27 Seats available,3.7
589,Delhi to Solan,HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:00,08h 00m,INR 721,31 Seats available,4.1
590,Delhi to Solan,HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,22:30,05:10,06h 40m,INR 696,19 Seats available,4.8
591,Delhi to Solan,HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:50,07h 50m,INR 721,14 Seats available,3.8
592,Delhi to Solan,HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,08:40,09h 00m,INR 404,36 Seats available,4.3
593,Delhi to Solan,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,06:40,07h 15m,523,19 Seats available,4.6
594,Delhi to Solan,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:30,07h 00m,474,30 Seats available,4.6
595,Delhi to Solan,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,06:45,07h 45m,495,14 Seats available,4.7
596,Delhi to Solan,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:55,06:10,07h 15m,550,23 Seats available,4.6
597,Delhi to Solan,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:30,05:40,06h 10m,522,26 Seats available,3.1
598,Delhi to Solan,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:50,06:30,08h 40m,495,9 Seats available,4.5
599,Delhi to Solan,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),22:50,06:00,07h 10m,523,30 Seats available,3.9
600,Delhi to Solan,FlixBus,A/C Seater (2+2),23:55,07:05,07h 10m,INR 565,18 Seats available,3.6
601,Manali to Shimla,HRTC - 2100718,Ordinary 3+2 Non AC Seater,20:30,04:30,08h 00m,INR 583,32 Seats available,3.6
602,Manali to Shimla,HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,INR 963,19 Seats available,3.5
603,Manali to Shimla,HRTC - 718,Ordinary 3+2 Non AC Seater,21:30,04:30,07h 00m,INR 583,29 Seats available,2.9
604,Palampur to Delhi,HRTC - 1152,Ordinary 3+2 Non AC Seater,20:00,08:10,12h 10m,INR 722,27 Seats available,4.7
605,Palampur to Delhi,HRTC - 1103,A/C Executive (2+3),20:40,07:30,10h 50m,INR 836,29 Seats available,3.5
606,Palampur to Delhi,HRTC - 1116,A/C Executive (2+3),21:35,09:00,11h 25m,INR 865,13 Seats available,3.0
607,Palampur to Delhi,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,06:00,10h 55m,630,8 Seats available,4.7
608,Palampur to Delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,05:30,10h 40m,675,16 Seats available,4.6
609,Palampur to Delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:15,10h 40m,INR 600,11 Seats available,4.5
610,Palampur to Delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,07:30,10h 40m,665,10 Seats available,4.4
611,Palampur to Delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06:00,10h 40m,509,17 Seats available,4.3
612,Palampur to Delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,720,13 Seats available,4.2
613,Palampur to Delhi,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,06:30,09h 20m,698,18 Seats available,4.2
614,Palampur to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,540,17 Seats available,3.5
615,Palampur to Delhi,Northern Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),18:45,05:15,10h 30m,INR 529,13 Seats available,3.5
616,Chandigarh to Kullu,HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,19:30,04:00,08h 30m,INR 830,29 Seats available,3.9
617,Chandigarh to Kullu,HRTC - 1286,Ordinary 3+2 Non AC Seater,21:05,05:00,07h 55m,INR 486,37 Seats available,3.9
618,Chandigarh to Kullu,HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,05:00,07h 00m,INR 775,35 Seats available,3.3
619,Chandigarh to Kullu,HRTC - 521,Ordinary 3+2 Non AC Seater,22:20,06:00,07h 40m,INR 477,37 Seats available,3.9
620,Chandigarh to Kullu,HRTC - 1231,Ordinary 3+2 Non AC Seater,22:40,04:22,05h 42m,INR 476,37 Seats available,3.9
621,Chandigarh to Kullu,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,06:00,07h 35m,463,16 Seats available,3.5
622,Chandigarh to Kullu,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,04:15,05h 25m,474,14 Seats available,4.7
623,Chandigarh to Kullu,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,05:00,06h 00m,720,41 Seats available,3.8
624,Chandigarh to Kullu,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:15,04:25,05h 10m,468,15 Seats available,4.8
625,Chandigarh to Kullu,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,05:15,05h 45m,474,23 Seats available,4.5
626,Chandigarh to Kullu,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,07:00,07h 15m,615,29 Seats available,3.5
627,Chandigarh to Kullu,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,05:15,05h 30m,696,31 Seats available,3.5
628,Chandigarh to Kullu,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:15,08h 30m,584,13 Seats available,3.0
629,Chandigarh to Kullu,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:50,05:50,06h 00m,INR 849,31 Seats available,3.5
630,Chandigarh to Kullu,Metahills holidays,Scania A/C Semi Sleeper (2+2),23:51,08:20,08h 29m,1350,31 Seats available,3.5
631,Chandigarh to Kullu,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55,06:10,06h 15m,599,21 Seats available,3.2
632,Chandigarh to Kullu,Everest Holidays,Volvo A/C Semi Sleeper (2+2),23:55,06:15,06h 20m,594,21 Seats available,3.5
633,Chandigarh to Kullu,Malana Travels,Volvo A/C Semi Sleeper (2+2),23:58,05:00,05h 02m,570,19 Seats available,3.9
634,Chandigarh to Kullu,Reo India Travels,Volvo A/C Semi Sleeper (2+2),23:59,06:30,06h 31m,499,6 Seats available,4.5
635,Chandigarh to Kullu,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:59,06:00,06h 01m,INR 849,27 Seats available,3.5
636,Chandigarh to Kullu,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),01:00,06:10,05h 10m,599,21 Seats available,3.2
637,Chandigarh to Kullu,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),22:00,06:45,08h 45m,494,21 Seats available,2.2
638,Chandigarh to Kullu,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),23:30,06:30,07h 00m,499,28 Seats available,2.8
639,Chandigarh to Kullu,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:58,05:30,05h 32m,522,26 Seats available,2.4
640,Chandigarh to Kullu,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),23:40,06:50,07h 10m,INR 1649,41 Seats available,4.0
641,Chandigarh to Kullu,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),22:20,04:35,06h 15m,INR 2199,49 Seats available,2.5
642,Kangra to Chandigarh,HRTC - 925,A/C Executive (2+3),19:55,02:00,06h 05m,INR 415,44 Seats available,3.9
643,Kangra to Chandigarh,HRTC - 1855,Himsuta AC Seater Volvo/Scania 2+2,20:00,02:30,06h 30m,INR 650,34 Seats available,3.9
