,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
217,Jammu (j and k) to Katra (jammu and kashmir),PRAKASH TOURISM,A/C Seater / Sleeper (2+2),06:05,06:00,0-1h 0-5m,INR 3000,46 Seats available,No rating
218,Jammu (j and k) to Katra (jammu and kashmir),Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:30,23:30,01h 00m,INR 999,37 Seats available,2.6
219,Mendhar (J & K) to Jammu (j and k),no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found
220,Jammu (j and k) to Poonch,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found
221,Haridwar to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:30,06:00,12h 30m,679,38 Seats available,4.4
222,Haridwar to Jammu (j and k),SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),18:20,07:00,12h 40m,INR 900,25 Seats available,3.9
223,Haridwar to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),20:15,08:00,11h 45m,630,24 Seats available,4.0
224,Haridwar to Jammu (j and k),Zimindara Travels,AC Sleeper (2+1),17:10,06:00,12h 50m,INR 1199,32 Seats available,3.5
225,Haridwar to Jammu (j and k),Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00,06:00,13h 00m,INR 999,37 Seats available,2.5
226,Haridwar to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),17:40,05:40,12h 00m,585,22 Seats available,4.0
227,Chandigarh to Jammu (j and k),Chandigarh Transport Undertaking (CTU) - 165940,HVAC Seater (2+3),15:40,01:05,09h 25m,INR 554.29,46 Seats available,4.2
228,Chandigarh to Jammu (j and k),Moon Light Travels Katra,A/C Sleeper (2+1),21:15,04:30,07h 15m,629,14 Seats available,4.4
229,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:05,06:00,06h 55m,642,31 Seats available,4.3
230,Chandigarh to Jammu (j and k),AdHarikesh Tour N Travels,A/C Sleeper (2+1),21:00,04:30,07h 30m,481,24 Seats available,3.9
231,Chandigarh to Jammu (j and k),Zimindara Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,INR 499,21 Seats available,4.2
232,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:50,06:00,07h 10m,546,41 Seats available,4.4
233,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Sleeper (2+1),03:45,11:30,07h 45m,650,12 Seats available,4.3
234,Chandigarh to Jammu (j and k),AdRadhe Travels,Bharat Benz A/C Sleeper (2+1),21:20,04:45,07h 25m,494,28 Seats available,3.8
235,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,07:00,07h 30m,770,33 Seats available,4.2
236,Chandigarh to Jammu (j and k),Jamna Travels-Jammu,AshokLeyland Stile A/C,20:15,04:30,08h 15m,INR 650,28 Seats available,4.0
237,Chandigarh to Jammu (j and k),Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,07:00,07h 10m,1642,8 Seats available,4.3
238,Chandigarh to Jammu (j and k),Baru travels,A/C Seater / Sleeper (2+2),20:45,04:15,07h 30m,INR 599,42 Seats available,3.9
239,Chandigarh to Jammu (j and k),New Pal Travels,A/C Sleeper (2+1),19:30,05:45,10h 15m,467,31 Seats available,3.7
240,Chandigarh to Jammu (j and k),Zimindara Travels,AC Sleeper (2+1),21:30,04:30,07h 00m,INR 649,14 Seats available,3.7
241,Chandigarh to Jammu (j and k),Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),02:30,10:15,07h 45m,770,13 Seats available,4.4
242,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Sleeper (2+1),03:10,11:00,07h 50m,721,9 Seats available,4.6
243,Chandigarh to Jammu (j and k),SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,07:00,07h 30m,INR 900,25 Seats available,3.8
244,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:30,10:00,07h 30m,433,20 Seats available,3.8
245,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),03:50,12:20,08h 30m,433,7 Seats available,4.2
246,Chandigarh to Jammu (j and k),Zimindara Travels,AC Sleeper (2+1),22:00,05:00,07h 00m,INR 649,19 Seats available,3.7
247,Chandigarh to Jammu (j and k),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),02:30,08:30,06h 00m,539,36 Seats available,No rating
248,Chandigarh to Jammu (j and k),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),21:30,03:30,06h 00m,719,39 Seats available,No rating
249,Chandigarh to Jammu (j and k),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),23:00,05:00,06h 00m,539,39 Seats available,No rating
250,Chandigarh to Jammu (j and k),PRAKASH TOURISM,A/C Seater / Sleeper (2+2),22:05,06:05,08h 00m,INR 1200,46 Seats available,No rating
251,Chandigarh to Jammu (j and k),Khurana Bus Service,Volvo A/C (2+2),14:20,21:00,06h 40m,700,27 Seats available,2.8
252,Chandigarh to Jammu (j and k),GOBUS,A/C Seater / Sleeper (2+2),22:05,05:35,07h 30m,693,50 Seats available,2.8
253,Chandigarh to Jammu (j and k),SAHARA TRAVELS,A/C Seater / Sleeper (2+2),21:15,05:15,08h 00m,539,34 Seats available,2.5
254,Chandigarh to Jammu (j and k),IntrCity SmartBus,AC Sleeper (2+1),01:45,09:30,07h 45m,INR 679,10 Seats available,3.3
255,Chandigarh to Jammu (j and k),Khurana Bus Service,Volvo A/C (2+2),14:25,21:00,06h 35m,INR 700,27 Seats available,3.1
256,Chandigarh to Jammu (j and k),Ram Dalal Holidays,A/C Seater/Sleeper (2+1),00:05,06:25,06h 20m,495,7 Seats available,2.9
257,Chandigarh to Jammu (j and k),Gola Bus Service,VE A/C Seater / Sleeper (2+1),02:05,09:00,06h 55m,INR 399,3 Seats available,4.4
258,Chandigarh to Jammu (j and k),Shiv Mohan Travels,AC Sleeper (2+1),02:30,10:00,07h 30m,INR 900,1 Seat available,4.3
259,Chandigarh to Jammu (j and k),IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:25,09:40,07h 15m,INR 467,3 Seats available,4.3
260,Chandigarh to Jammu (j and k),BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),03:30,09:30,06h 00m,INR 699,16 Seats available,4.1
261,Chandigarh to Jammu (j and k),Radhe Travels,Bharat Benz A/C Sleeper (2+1),21:30,04:45,07h 15m,494,28 Seats available,3.8
262,Chandigarh to Jammu (j and k),Ashok Bus Service,VE A/C Seater / Sleeper (2+1),01:35,08:30,06h 55m,INR 399,4 Seats available,3.6
263,Chandigarh to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),00:20,08:00,07h 40m,567,7 Seats available,3.5
264,Chandigarh to Jammu (j and k),Lavish Travels,A/C Seater / Sleeper (2+2),01:00,08:15,07h 15m,594,12 Seats available,3.4
265,Chandigarh to Jammu (j and k),SAHARA TRAVELS,A/C Sleeper (2+2),22:00,05:35,07h 35m,629,14 Seats available,3.4
266,Chandigarh to Jammu (j and k),Moon Light Travels Katra,A/C Seater / Sleeper (2+2),22:00,04:45,06h 45m,467,40 Seats available,4.5
267,Chandigarh to Jammu (j and k),RK Holiday,A/C Seater / Sleeper (2+2),03:10,10:55,07h 45m,404,25 Seats available,2.9
268,Chandigarh to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),23:50,07:30,07h 40m,619,28 Seats available,3.1
269,Chandigarh to Jammu (j and k),Goel Tourist (Regd),A/C Seater / Sleeper (2+2),23:15,06:30,07h 15m,INR 650,42 Seats available,2.6
270,Chandigarh to Jammu (j and k),Yolo Bus,A/C Seater/Sleeper (2+1),00:04,07:30,07h 26m,INR 599,17 Seats available,3.6
271,Chandigarh to Jammu (j and k),Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:00,07h 30m,INR 799,38 Seats available,1.9
272,Chandigarh to Jammu (j and k),GK Travels,A/C Seater/Sleeper (2+1),23:45,06:30,06h 45m,INR 799,46 Seats available,2.9
273,Chandigarh to Jammu (j and k),Kedara Bus,A/C Seater / Sleeper (2+1),01:30,06:50,05h 20m,740,26 Seats available,2.9
274,Chandigarh to Jammu (j and k),Maheshwaram Travels,A/C Seater / Sleeper (2+2),21:00,07:35,10h 35m,INR 626,34 Seats available,1.0
275,Chandigarh to Jammu (j and k),DS Hari Travels,A/C Sleeper (2+2),21:15,05:00,07h 45m,INR 699,44 Seats available,1.1
276,Chandigarh to Jammu (j and k),GK Travels,A/C Seater/Sleeper (2+1),23:55,06:30,06h 35m,INR 799,46 Seats available,2.2
277,Chandigarh to Jammu (j and k),R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),02:11,10:16,08h 05m,INR 2099,42 Seats available,4.4
278,Chandigarh to Jammu (j and k),Shub Yatra Holidays,A/C Sleeper (2+2),04:00,11:00,07h 00m,INR 749,31 Seats available,2.3
279,Chandigarh to Jammu (j and k),BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),02:45,08:45,06h 00m,INR 1899,54 Seats available,4.1
280,Chandigarh to Jammu (j and k),Sonali Holidays,Bharat Benz A/C Seater / Sleeper (2+2),03:30,08:30,05h 00m,INR 799,50 Seats available,4.0
281,Chandigarh to Jammu (j and k),Sonali Holidays,Bharat Benz A/C Seater / Sleeper (2+2),21:30,05:30,08h 00m,INR 450,47 Seats available,4.0
282,Chandigarh to Jammu (j and k),Awadh Travels,A/C Sleeper (2+2),02:30,10:10,07h 40m,764,32 Seats available,4.0
283,Chandigarh to Jammu (j and k),YUVI HOLIDAYS,A/C Seater / Sleeper (2+2),03:45,10:00,06h 15m,INR 990,50 Seats available,2.1
284,Chandigarh to Jammu (j and k),SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:30,04:00,06h 30m,3324,36 Seats available,3.7
285,Chandigarh to Jammu (j and k),SPEED BUS,Volvo A/C Semi Sleeper (2+2),20:30,15:00,18h 30m,854,41 Seats available,3.7
286,Chandigarh to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),23:15,05:40,06h 25m,585,25 Seats available,3.6
287,Chandigarh to Jammu (j and k),Apex Bus Travels,A/C Seater / Sleeper (2+2),01:00,06:30,05h 30m,699,32 Seats available,3.4
288,Chandigarh to Jammu (j and k),Apex Bus Travels,A/C Seater / Sleeper (2+2),03:00,08:30,05h 30m,549,32 Seats available,3.4
289,Chandigarh to Jammu (j and k),Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),23:29,07:15,07h 46m,INR 699,22 Seats available,3.4
290,Chandigarh to Jammu (j and k),Northern Travels,Bharat Benz A/C Sleeper (2+1),22:30,06:05,07h 35m,INR 1299,29 Seats available,2.6
291,Chandigarh to Jammu (j and k),Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),15:00,22:35,751h 35m,INR 999,36 Seats available,2.6
292,Chandigarh to Jammu (j and k),Rajdhani Travels,Bharat Benz A/C Seater (2+2),17:10,23:50,06h 40m,INR 799,45 Seats available,2.6
293,Chandigarh to Jammu (j and k),Big Bus,A/C Seater / Sleeper (2+2),22:25,05:35,07h 10m,INR 895,39 Seats available,2.6
294,Chandigarh to Jammu (j and k),Big Bus,A/C Seater / Sleeper (2+2),20:20,03:30,07h 10m,INR 855,41 Seats available,2.6
295,Chandigarh to Jammu (j and k),SL Choudhary travels,Bharath Benz A/C Sleeper (2+2),21:25,05:00,07h 35m,900,36 Seats available,2.5
296,Chandigarh to Jammu (j and k),RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),23:00,03:30,04h 30m,INR 3000,48 Seats available,2.3
297,Chandigarh to Jammu (j and k),YUVI HOLIDAYS,A/C Seater / Sleeper (2+2),21:30,05:30,08h 00m,INR 500,50 Seats available,2.1
298,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),04:00,12:30,08h 30m,INR 400,27 Seats available,1.4
299,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),08:30,16:00,07h 30m,INR 400,27 Seats available,1.4
300,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),08:00,15:30,07h 30m,INR 400,27 Seats available,1.4
301,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),05:40,13:30,07h 50m,INR 400,27 Seats available,1.4
302,Jammu (j and k) to Kishtwar,Manpreet Travels,NON A/C Seater (2+2),07:00,14:30,07h 30m,INR 400,27 Seats available,1.4
303,Jammu (j and k) to Mendhar (J & K),no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found
304,Jammu (j and k) to Amritsar,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),00:20,06:10,05h 50m,374,34 Seats available,4.7
305,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Seater / Sleeper (2+2),01:00,05:30,04h 30m,INR 299,6 Seats available,3.5
306,Jammu (j and k) to Amritsar,Bhawani Travels,Bharat Benz A/C Seater (2+2),05:30,09:30,04h 00m,333,22 Seats available,4.1
307,Jammu (j and k) to Amritsar,AdBhawani Travels,Bharat Benz A/C Seater (2+2),16:30,21:05,04h 35m,INR 299,24 Seats available,3.5
308,Jammu (j and k) to Amritsar,Jaspal Travels,AC Seater (2+2),12:30,17:30,05h 00m,360,41 Seats available,4.2
309,Jammu (j and k) to Amritsar,Bhawani Travels,Bharat Benz A/C Seater (2+2),12:30,17:05,04h 35m,INR 299,31 Seats available,4.0
310,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Seater / Sleeper (2+2),13:20,18:20,05h 00m,408,5 Seats available,3.3
311,Jammu (j and k) to Amritsar,AdJamna Travels-Jammu,A/C Seater / Sleeper (2+2),22:30,03:45,05h 15m,369,28 Seats available,3.3
312,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Sleeper (2+2),13:30,19:30,06h 00m,380,18 Seats available,3.1
313,Jammu (j and k) to Amritsar,Bhawani Travels,Bharat Benz A/C Semi Sleeper (2+2),14:10,19:10,05h 00m,285,21 Seats available,4.1
314,Jammu (j and k) to Amritsar,Jamna Travels-Jammu,A/C Seater Push Back (2+2),14:30,18:22,03h 52m,324,31 Seats available,3.6
315,Jammu (j and k) to Amritsar,CHANDRA RAJ TRAVELS,Bharat Benz A/C Sleeper (2+1),14:30,19:15,04h 45m,INR 450,18 Seats available,4.0
316,Jammu (j and k) to Amritsar,Jain travels regd,AC Sleeper (2+1),15:15,20:00,04h 45m,INR 500,34 Seats available,3.8
317,Jammu (j and k) to Amritsar,Neeraj travels,A/C Seater / Sleeper (2+1),15:40,20:12,04h 32m,INR 499,35 Seats available,3.5
318,Jammu (j and k) to Amritsar,Neeraj travels,A/C Seater / Sleeper (2+1),16:30,21:18,04h 48m,INR 499,38 Seats available,3.5
319,Jammu (j and k) to Amritsar,Bhawani Travels,A/C Seater / Sleeper (2+2),23:00,04:30,05h 30m,285,43 Seats available,4.0
320,Jammu (j and k) to Amritsar,Awadh Travels,A/C Sleeper (2+2),23:35,04:20,04h 45m,339,40 Seats available,3.6
321,Jammu (j and k) to Amritsar,Perfect Holiday,A/C Seater / Sleeper (2+2),00:40,05:40,05h 00m,369,15 Seats available,2.4
322,Jammu (j and k) to Amritsar,Harikesh Tour N Travels,VE A/C Seater (2+2),11:30,16:05,04h 35m,349,41 Seats available,2.8
323,Jammu (j and k) to Amritsar,Royal Golden,A/C Seater / Sleeper (2+2),14:00,20:00,06h 00m,360,39 Seats available,1.8
324,Jammu (j and k) to Amritsar,Lucky Travels,Bharat Benz A/C Seater / Sleeper (2+2),14:20,18:50,04h 30m,INR 349,52 Seats available,1.6
325,Jammu (j and k) to Amritsar,Shree Bawa Lal Ji Travels,A/C Seater / Sleeper (2+2),15:30,20:45,05h 15m,450,44 Seats available,No rating
326,Jammu (j and k) to Amritsar,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),15:45,22:00,06h 15m,324,32 Seats available,2.1
327,Jammu (j and k) to Amritsar,Lucky Travels,A/C Sleeper (2+1),15:50,20:50,05h 00m,INR 349,46 Seats available,1.6
328,Jammu (j and k) to Amritsar,Jamna Travels-Jammu,A/C Seater Push Back (2+2),16:30,20:45,04h 15m,369,33 Seats available,2.9
329,Jammu (j and k) to Amritsar,Jamna Travels-Jammu,A/C Seater Push Back (2+2),18:30,22:22,03h 52m,369,20 Seats available,1.9
330,Jammu (j and k) to Amritsar,Lucky Travels,Bharat Benz A/C Seater / Sleeper (2+2),23:55,05:30,05h 35m,INR 329,38 Seats available,1.6
331,Jammu (j and k) to Amritsar,RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),14:30,19:30,05h 00m,INR 700,34 Seats available,4.1
332,Jammu (j and k) to Amritsar,Gajraj bus service,Bharat Benz A/C Sleeper (2+1),18:30,23:55,05h 25m,INR 899,29 Seats available,3.9
333,Jammu (j and k) to Amritsar,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),14:30,19:40,05h 10m,INR 560,37 Seats available,2.2
334,Jammu (j and k) to Amritsar,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),16:30,21:00,04h 30m,INR 700,30 Seats available,2.2
335,Jammu (j and k) to Amritsar,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:15,21:50,04h 35m,INR 550,34 Seats available,2.2
336,Jammu (j and k) to Amritsar,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:50,23:30,04h 40m,INR 600,36 Seats available,No rating
