,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
253,Guwahati to Haflong,Deep Travels,Non AC Seater (2+1),19:30,06:30,11h 00m,INR 650,23 Seats available,3.6
254,Guwahati to Haflong,Deep Travels,Non AC Seater (2+1),07:30,17:00,09h 30m,INR 650,30 Seats available,3.6
255,Dibrugarh to North Lakhimpur,Maa Jagadamba,NON A/C Seater (2+3),15:40,19:30,03h 50m,INR 250,39 Seats available,3.7
256,Dibrugarh to North Lakhimpur,Maa Jagadamba,A/C Seater Push Back (2+2),16:15,19:30,03h 15m,INR 260,41 Seats available,3.7
257,Dibrugarh to North Lakhimpur,BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),11:10,15:30,04h 20m,INR 240,40 Seats available,No rating
258,Dibrugarh to North Lakhimpur,PANKAJ TRAVELS,NON A/C Hi-Tech Push Back (2+2),12:30,17:10,04h 40m,INR 240,40 Seats available,No rating
259,Dibrugarh to North Lakhimpur,BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),13:30,18:30,05h 00m,INR 240,40 Seats available,No rating
260,Dibrugarh to North Lakhimpur,BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),15:30,19:30,04h 00m,INR 240,40 Seats available,No rating
261,Dibrugarh to North Lakhimpur,Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,01:00,05h 20m,INR 400,36 Seats available,2.4
262,Dibrugarh to North Lakhimpur,Air Bus Travels,NON AC Seater / Sleeper 2+1,21:15,02:00,04h 45m,INR 400,46 Seats available,2.3
263,Nagaon (Assam) to Haflong,Deep Travels,Non AC Seater (2+1),10:00,17:00,07h 00m,INR 400,30 Seats available,2.0
264,Tezpur to Moran,Assam State Transport Corporation (ASTC) - 96880,A/C Seater (2+1),08:00,14:45,06h 45m,INR 405,10 Seats available,3.9
265,Tezpur to Moran,Aniruddha Travels,AC Seater (2+2),07:50,15:00,07h 10m,500,21 Seats available,3.9
266,Tezpur to Moran,PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45,03:00,07h 15m,INR 520,46 Seats available,2.8
267,Tezpur to Moran,Neha Travels,NON A/C Seater (2+2),22:40,04:00,05h 20m,INR 650,35 Seats available,1.9
268,Tezpur to Moran,MOON TRAVELS,AC Seater (2+2),07:15,14:15,07h 00m,475,22 Seats available,3.0
269,Tezpur to Moran,Maa Laxmi,NON A/C Seater Push Back (2+1),23:00,05:00,06h 00m,INR 500,34 Seats available,2.7
270,Tezpur to Moran,Neha Travels,NON A/C Seater (2+2),22:40,06:00,07h 20m,INR 650,33 Seats available,1.9
271,Dibrugarh to Jorhat,Assam State Transport Corporation (ASTC) - 166134,Bharat Benz A/C Seater (2+2),10:30,15:30,05h 00m,INR 207,20 Seats available,3.7
272,Dibrugarh to Jorhat,Bashudev Transline (Under ASTC),A/C Seater (2+1),06:45,10:30,03h 45m,INR 550,16 Seats available,4.0
273,Dibrugarh to Jorhat,Aroti Travels (Under ASTC),Non AC Seater (2+2),06:51,10:00,03h 09m,INR 250,21 Seats available,3.5
274,Dibrugarh to Jorhat,SHIVAM TRAVELS,Bharat Benz A/C Seater (2+1),07:30,11:15,03h 45m,532,13 Seats available,4.9
275,Dibrugarh to Jorhat,RAYAN TRAVELS,Bharat Benz A/C Seater (2+1),07:30,10:45,03h 15m,INR 600,17 Seats available,4.0
276,Dibrugarh to Jorhat,Chartered Bus - ASTC,A/C Seater Push Back (2+2),08:00,11:00,03h 00m,INR 647.8,18 Seats available,4.5
277,Dibrugarh to Jorhat,Basudev Transline,A/C Seater (2+2),15:15,19:40,04h 25m,284,30 Seats available,4.0
278,Dibrugarh to Jorhat,Trishul Transport Service,A/C Seater / Sleeper (2+1),19:15,22:55,03h 40m,509,37 Seats available,3.6
279,Dibrugarh to Jorhat,Baikuntha Transport Service,Bharat Benz A/C Seater /Sleeper (2+1),19:30,23:15,03h 45m,450,50 Seats available,3.7
280,Dibrugarh to Jorhat,Purple Wings Coaches,A/C Seater / Sleeper (2+1),19:55,00:00,04h 05m,540,35 Seats available,3.4
281,Dibrugarh to Jorhat,Aniruddha Travels,AC Seater (2+2),07:30,11:10,03h 40m,450,11 Seats available,2.7
282,Dibrugarh to Jorhat,Christina Travels,NON A/C Seater (2+2),08:20,11:15,02h 55m,650,32 Seats available,2.8
283,Dibrugarh to Jorhat,NEELAKANTHA (RIYA),Tempo Traveler NON A/C,15:45,20:00,04h 15m,INR 250,18 Seats available,No rating
284,Dibrugarh to Jorhat,Maa Laxmi,NON A/C Seater Push Back (2+1),18:15,21:30,03h 15m,INR 500,36 Seats available,2.7
285,Dibrugarh to Jorhat,Murugan RC Travels,NON A/C Seater (2+1),18:55,23:00,04h 05m,338,34 Seats available,2.6
286,Dibrugarh to Jorhat,Aniruddha Travels,AC Seater (2+2),20:00,23:25,03h 25m,INR 500,44 Seats available,2.7
287,Guwahati to Silchar,Assam State Transport Corporation (ASTC) - 146022,NON A/C Seater Push Back (2+1),17:45,05:30,11h 45m,INR 547,30 Seats available,3.8
288,Guwahati to Silchar,Jagannath Travels and Tours Pvt. Ltd.,NON A/C Seater Push Back (2+1),07:00,17:30,10h 30m,INR 700,26 Seats available,2.4
289,Guwahati to Silchar,JAYSIKA,NON A/C Seater (2+1),18:30,06:00,11h 30m,INR 650,35 Seats available,2.0
290,Guwahati to Silchar,Deep Travels,Non AC Seater (2+1),19:00,05:30,10h 30m,INR 650,35 Seats available,3.2
291,Guwahati to Silchar,SEEMA TRAVELS,NON AC Seater / Sleeper 2+1,19:00,05:00,10h 00m,INR 650,46 Seats available,2.1
292,Guwahati to Silchar,Arhans Tour And Travels,NON AC Seater / Sleeper 2+1,19:30,05:00,09h 30m,INR 650,48 Seats available,2.1
293,Haflong to Nagaon (Assam),Assam State Transport Corporation (ASTC) - 154175,NON A/C Seater Push Back (2+1),07:00,12:30,05h 30m,INR 358,9 Seats available,4.4
294,North Lakhimpur to Tezpur,Assam State Transport Corporation (ASTC) - 170878,Bharat Benz A/C Seater (2+2),07:00,10:35,03h 35m,INR 333,14 Seats available,4.3
295,North Lakhimpur to Tezpur,Karisma (Aziba),NON A/C Seater (2+1),05:35,10:00,04h 25m,INR 400,15 Seats available,3.9
296,North Lakhimpur to Tezpur,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),05:45,10:55,05h 10m,INR 500,35 Seats available,3.3
297,North Lakhimpur to Tezpur,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),06:30,10:30,04h 00m,INR 450,30 Seats available,3.3
298,North Lakhimpur to Tezpur,Chartered Bus - ASTC,A/C Seater Push Back (2+2),07:45,11:30,03h 45m,INR 541.16,13 Seats available,4.5
299,North Lakhimpur to Tezpur,KRISHNA CHARAN TRAVELS,A/C Seater Push Back (2+2),12:00,16:30,04h 30m,INR 450,40 Seats available,3.8
300,North Lakhimpur to Tezpur,Sparrow Travels (Under ASTC),Non AC Seater (2+2),12:30,18:45,06h 15m,INR 350,40 Seats available,3.0
301,North Lakhimpur to Tezpur,Mahadev K.P.,Tata A/C Seater (2+2),05:00,10:15,05h 15m,INR 460,41 Seats available,2.0
302,North Lakhimpur to Tezpur,Mahadev K.P.,Tata A/C Seater (2+2),05:20,10:30,05h 10m,INR 460,41 Seats available,2.0
303,North Lakhimpur to Tezpur,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),07:15,11:30,04h 15m,INR 450,29 Seats available,2.9
304,North Lakhimpur to Tezpur,BARBIE TRAVELS,A/C Seater Push Back (2+2),07:25,13:10,05h 45m,INR 400,33 Seats available,No rating
305,North Lakhimpur to Tezpur,PANKAJ TRAVELS,A/C Seater (2+1),08:30,13:00,04h 30m,523,21 Seats available,No rating
306,North Lakhimpur to Tezpur,Ruma Travels (Under ASTC),Non AC Seater (2+2),08:30,15:30,07h 00m,INR 350,41 Seats available,1.0
307,North Lakhimpur to Tezpur,Debarath,A/C Seater Hi-Tech Push Back (2+2),10:00,15:45,05h 45m,INR 460,40 Seats available,1.7
308,North Lakhimpur to Tezpur,B.M. Travels (Swastidut) - Under ASTC,Non AC Seater (2+2),10:30,16:20,05h 50m,INR 350,41 Seats available,2.4
309,North Lakhimpur to Tezpur,Mayur Travels (Under ASTC),Non AC Seater (2+2),12:15,18:00,05h 45m,INR 350,43 Seats available,No rating
310,North Lakhimpur to Tezpur,DESTINY TRAVELS,NON A/C Seater (2+1),19:55,23:45,27h 50m,409,34 Seats available,No rating
311,Biswanath Charali to Guwahati,Assam State Transport Corporation (ASTC) - 174830,Bharat Benz A/C Seater (2+2),08:15,14:00,05h 45m,INR 412,9 Seats available,4.2
312,Biswanath Charali to Guwahati,Assam State Transport Corporation (ASTC) - 170878,Bharat Benz A/C Seater (2+2),09:45,15:15,05h 30m,INR 412,15 Seats available,4.5
313,Biswanath Charali to Guwahati,Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),00:30,06:15,05h 45m,INR 610,8 Seats available,3.8
314,Biswanath Charali to Guwahati,PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),00:30,06:30,06h 00m,INR 500,9 Seats available,3.8
315,Biswanath Charali to Guwahati,Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),00:45,06:00,05h 15m,INR 550,9 Seats available,3.8
316,Biswanath Charali to Guwahati,Kanchan Travels,AC Seater (2+2),04:15,08:45,04h 30m,422,22 Seats available,4.1
317,Biswanath Charali to Guwahati,Mahi Travels(Under ASTC),Bharat Benz A/C Seater (2+2),05:00,09:35,04h 35m,403,11 Seats available,4.2
318,Biswanath Charali to Guwahati,Orient Transline,A/C Seater (2+1),05:20,10:25,05h 05m,INR 476.19,21 Seats available,3.6
319,Biswanath Charali to Guwahati,Orient Transline,A/C Seater (2+1),06:10,10:55,04h 45m,INR 476.19,15 Seats available,4.4
320,Biswanath Charali to Guwahati,Mahi Travels(Under ASTC),A/C Seater (2+2),06:30,11:30,05h 00m,454,21 Seats available,4.5
321,Biswanath Charali to Guwahati,Mahalaxmi Travels,Tata A/C Seater (2+2),08:10,14:00,05h 50m,INR 410,30 Seats available,3.0
322,Biswanath Charali to Guwahati,Karisma (Aziba),NON A/C Seater (2+1),08:45,14:10,05h 25m,INR 450,13 Seats available,3.4
323,Biswanath Charali to Guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),09:00,15:00,06h 00m,INR 500,33 Seats available,3.9
324,Biswanath Charali to Guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),09:45,15:45,06h 00m,INR 500,30 Seats available,3.7
325,Biswanath Charali to Guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),10:45,16:45,06h 00m,INR 500,23 Seats available,3.5
326,Biswanath Charali to Guwahati,Yatra Travels,NON A/C Seater (2+1),10:45,17:00,06h 15m,450,7 Seats available,4.5
327,Biswanath Charali to Guwahati,Chartered Bus - ASTC,A/C Seater Push Back (2+2),11:00,16:15,05h 15m,INR 594.48,12 Seats available,4.6
328,Biswanath Charali to Guwahati,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),21:30,03:45,06h 15m,INR 550,23 Seats available,3.8
329,Biswanath Charali to Guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),23:15,05:30,06h 15m,INR 500,29 Seats available,3.8
330,Biswanath Charali to Guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),23:45,05:30,05h 45m,INR 500,13 Seats available,3.8
331,Biswanath Charali to Guwahati,MAA Anada (UNDER ASTC),AC Seater (2+2),04:00,08:30,04h 30m,INR 427,33 Seats available,2.8
332,Biswanath Charali to Guwahati,BARBIE TRAVELS,A/C Seater Push Back (2+2),11:30,17:50,06h 20m,INR 450,32 Seats available,No rating
333,Biswanath Charali to Guwahati,PANKAJ TRAVELS,A/C Seater (2+1),12:00,17:00,05h 00m,570,17 Seats available,No rating
334,Biswanath Charali to Guwahati,DESTINY TRAVELS,NON A/C Seater (2+1),18:00,03:45,09h 45m,428,34 Seats available,No rating
335,Biswanath Charali to Guwahati,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,03:30,07h 30m,INR 450,25 Seats available,2.1
336,Biswanath Charali to Dibrugarh,Air Bus Travels,NON AC Seater / Sleeper 2+1,18:30,02:00,07h 30m,INR 500,45 Seats available,3.3
337,Tinsukia to Jorhat,Assam State Transport Corporation (ASTC) - 139496,NON A/C Seater Push Back (2+1),08:25,13:30,05h 05m,INR 245,19 Seats available,3.4
338,Tinsukia to Jorhat,Assam State Transport Corporation (ASTC) - 166134,Bharat Benz A/C Seater (2+2),09:00,15:30,06h 30m,INR 281,20 Seats available,3.7
339,Tinsukia to Jorhat,Aroti Travels (Under ASTC),Non AC Seater (2+2),05:45,10:00,04h 15m,INR 350,21 Seats available,4.1
340,Tinsukia to Jorhat,Aniruddha Travels,AC Seater (2+2),06:00,11:10,05h 10m,450,10 Seats available,3.6
341,Tinsukia to Jorhat,Chartered Bus - ASTC,A/C Seater Push Back (2+2),06:45,11:00,04h 15m,INR 755.58,18 Seats available,4.4
342,Tinsukia to Jorhat,MADHURIKA TRAVELS,A/C Seater (2+1),07:15,12:30,05h 15m,601,11 Seats available,4.8
343,Tinsukia to Jorhat,NETWORK TRAVELS,Non A/C Seater / Sleeper (2+1),17:00,23:00,06h 00m,350,31 Seats available,4.2
344,Tinsukia to Jorhat,Aniruddha Travels,AC Seater (2+2),18:30,23:25,04h 55m,INR 500,44 Seats available,3.7
345,Tinsukia to Jorhat,NETWORK TRAVELS,NON A/C Seater Push Back (2+1),19:00,00:30,05h 30m,300,35 Seats available,4.5
346,Tinsukia to Jorhat,Christina Travels,NON A/C Seater (2+2),07:00,11:15,04h 15m,650,32 Seats available,2.8
347,Tinsukia to Jorhat,Maa Laxmi,NON A/C Seater Push Back (2+1),16:30,21:30,05h 00m,INR 400,36 Seats available,2.1
348,Tinsukia to Jorhat,Purple Wings Coaches,A/C Seater / Sleeper (2+1),18:30,00:00,05h 30m,567,31 Seats available,2.7
349,Moran to Tezpur,Assam State Transport Corporation (ASTC) - 163953,NON A/C Seater Push Back (2+1),09:30,16:00,06h 30m,INR 349,12 Seats available,3.7
350,Moran to Tezpur,Aniruddha Travels,AC Seater (2+2),08:25,15:35,07h 10m,500,8 Seats available,4.3
351,Moran to Tezpur,Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),21:00,04:00,07h 00m,INR 550,47 Seats available,3.7
352,Moran to Tezpur,Aniruddha Travels,AC Seater (2+2),21:00,04:10,07h 10m,INR 650,44 Seats available,3.8
353,Moran to Tezpur,Maa Laxmi,NON A/C Seater Push Back (2+1),19:00,02:00,07h 00m,INR 500,25 Seats available,2.7
354,Moran to Tezpur,MOON TRAVELS,AC Seater (2+2),10:30,17:00,06h 30m,523,32 Seats available,2.5
355,Moran to Tezpur,Neha Travels,NON A/C Seater (2+2),18:00,03:15,09h 15m,INR 650,33 Seats available,2.4
356,Dibrugarh to Biswanath Charali,Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,05:00,09h 20m,INR 500,30 Seats available,3.9
357,Gohpur to Guwahati,Assam State Transport Corporation (ASTC) - 174830,Bharat Benz A/C Seater (2+2),07:00,14:00,07h 00m,INR 503,8 Seats available,3.9
358,Gohpur to Guwahati,Assam State Transport Corporation (ASTC) - 170878,Bharat Benz A/C Seater (2+2),08:30,15:15,06h 45m,INR 503,12 Seats available,4.1
359,Gohpur to Guwahati,Yatra Travels,NON A/C Seater (2+1),09:00,17:00,08h 00m,450,7 Seats available,4.4
360,Gohpur to Guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),08:00,15:00,07h 00m,INR 570,33 Seats available,4.3
361,Gohpur to Guwahati,KIRAN TRAVELS,A/C Seater (2+1),22:50,07:30,08h 40m,INR 600,13 Seats available,4.6
362,Gohpur to Guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),08:25,15:45,07h 20m,INR 570,30 Seats available,4.5
363,Gohpur to Guwahati,Chartered Bus - ASTC,A/C Seater Push Back (2+2),09:30,16:15,06h 45m,INR 647.8,12 Seats available,4.5
364,Gohpur to Guwahati,Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),23:05,06:00,06h 55m,INR 620,33 Seats available,4.6
365,Gohpur to Guwahati,Yatra Travels,NON AC Seater/ Sleeper (2+1),22:20,06:00,07h 40m,450,17 Seats available,4.4
366,Gohpur to Guwahati,DESTINY TRAVELS,NON A/C Seater (2+1),21:40,03:45,06h 05m,475,34 Seats available,No rating
367,Gohpur to Guwahati,BARBIE TRAVELS,A/C Seater Push Back (2+2),10:20,17:50,07h 30m,INR 500,32 Seats available,No rating
368,Gohpur to Guwahati,PANKAJ TRAVELS,A/C Seater (2+1),10:40,17:00,06h 20m,570,19 Seats available,No rating
369,Gohpur to Guwahati,Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),22:45,06:15,07h 30m,INR 650,10 Seats available,3.9
370,Gohpur to Guwahati,Deep Travels,NON AC Seater / Sleeper 2+1,22:20,05:00,06h 40m,INR 499,11 Seats available,4.0
371,Gohpur to Guwahati,Yatra Travels,NON A/C Seater (2+1),22:35,06:15,07h 40m,450,9 Seats available,4.0
372,Gohpur to Guwahati,PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),23:11,06:30,07h 19m,INR 500,22 Seats available,3.2
373,Gohpur to Guwahati,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:15,03:45,07h 30m,INR 550,25 Seats available,3.7
374,Gohpur to Guwahati,Drishti Travels,NON A/C Seater (2+1),21:00,05:30,08h 30m,432,32 Seats available,3.0
375,Gohpur to Guwahati,MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),22:00,05:00,07h 00m,400,21 Seats available,4.6
376,Gohpur to Guwahati,GURUNANAK TRAVELS,NON A/C Seater (2+1),21:00,05:00,08h 00m,INR 500,32 Seats available,3.1
377,Gohpur to Guwahati,Drishti Travels,NON A/C Seater (2+1),21:00,05:30,08h 30m,432,32 Seats available,2.7
378,Gohpur to Guwahati,Island Travels (Under ASTC),Non AC Seater (2+1),22:30,06:00,07h 30m,450,30 Seats available,2.5
379,Gohpur to Guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),22:15,05:30,07h 15m,INR 570,25 Seats available,4.1
380,Gohpur to Guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),09:20,16:45,07h 25m,INR 570,32 Seats available,4.1
381,Gohpur to Guwahati,NORTH EAST TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:00,06:00,10h 00m,INR 500,26 Seats available,3.2
382,Gohpur to Guwahati,Karisma (Aziba),NON A/C Seater (2+1),07:40,14:10,06h 30m,INR 480,13 Seats available,4.4
383,Gohpur to Guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),21:45,05:30,07h 45m,INR 570,36 Seats available,4.1
384,Gohpur to Guwahati,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),19:30,03:30,08h 00m,INR 530,31 Seats available,3.7
385,Gohpur to Guwahati,Sylvan DEE Transport,Non AC Seater (2+1),20:45,05:00,08h 15m,INR 470,2 Seats available,3.3
386,Tinsukia to Tezpur,Assam State Transport Corporation (ASTC) - 163953,NON A/C Seater Push Back (2+1),07:00,16:00,09h 00m,INR 466,12 Seats available,3.6
387,Tinsukia to Tezpur,Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),18:30,04:00,09h 30m,INR 550,27 Seats available,3.3
388,Tinsukia to Tezpur,Puja Transport,NON AC Seater / Sleeper 2+1,18:30,05:00,10h 30m,INR 600,14 Seats available,3.6
389,Tinsukia to Tezpur,Aniruddha Travels,AC Seater (2+2),06:00,15:35,09h 35m,500,8 Seats available,3.9
390,Tinsukia to Tezpur,J.S. Travels,Non AC Seater (2+1),17:30,04:00,10h 30m,INR 550,32 Seats available,3.1
391,Tinsukia to Tezpur,Puja Transport,Non AC Seater (2+2),17:30,04:00,10h 30m,INR 600,33 Seats available,3.1
392,Tinsukia to Tezpur,Neha Travels,NON A/C Seater (2+2),15:00,03:15,12h 15m,INR 650,35 Seats available,1.9
393,Tinsukia to Tezpur,Aniruddha Travels,AC Seater (2+2),18:30,04:10,09h 40m,INR 650,44 Seats available,3.6
394,Tinsukia to Tezpur,Maa Laxmi,NON A/C Seater Push Back (2+1),16:30,02:00,09h 30m,INR 550,24 Seats available,2.7
395,Tinsukia to Tezpur,MOON TRAVELS,AC Seater (2+2),07:45,17:00,09h 15m,618,32 Seats available,2.3
396,Silchar to Guwahati,Deep Travels,Non AC Seater (2+1),19:00,06:30,11h 30m,INR 650,34 Seats available,2.9
397,Silchar to Guwahati,Jagannath Travels and Tours Pvt. Ltd.,NON A/C Seater Push Back (2+1),18:30,05:05,10h 35m,INR 650,32 Seats available,2.6
398,Silchar to Guwahati,JAYSIKA,NON A/C Seater (2+1),16:30,04:30,12h 00m,INR 650,29 Seats available,2.5
399,Silchar to Guwahati,RAYAN TRAVELS,NON A/C Seater (2+1),18:30,06:00,11h 30m,INR 650,32 Seats available,2.9
400,Silchar to Guwahati,NETWORK TRAVELS,NON A/C Seater Push Back (2+1),17:30,05:30,12h 00m,INR 550,31 Seats available,2.9
401,Silchar to Guwahati,Capital Tours India Pvt. Ltd.,Non AC Seater (2+2),22:00,09:00,11h 00m,INR 650,39 Seats available,2.5
402,Silchar to Guwahati,SEEMA TRAVELS,A/C Seater (2+2),17:30,05:00,11h 30m,INR 750,40 Seats available,2.7
403,Bokakhat to Dibrugarh,Assam State Transport Corporation (ASTC) - 139495,NON A/C Seater Push Back (2+1),07:30,14:00,06h 30m,INR 273,11 Seats available,3.6
404,Bokakhat to Dibrugarh,Purple Wings Coaches,A/C Seater / Sleeper (2+1),00:00,04:30,04h 30m,567,16 Seats available,3.4
405,Bokakhat to Dibrugarh,Slumber 37,Bharat Benz A/C Sleeper (2+1),01:00,06:00,05h 00m,638,47 Seats available,4.1
406,Bokakhat to Dibrugarh,Baikuntha Transport Service,Bharat Benz A/C Sleeper (2+1),02:00,07:15,05h 15m,494,19 Seats available,3.3
407,Bokakhat to Dibrugarh,MOON TRAVELS,AC Seater (2+2),09:45,15:20,05h 35m,523,34 Seats available,3.1
408,Bokakhat to Dibrugarh,Aniruddha Travels,AC Seater (2+2),10:15,16:15,06h 00m,450,24 Seats available,4.0
409,Bokakhat to Dibrugarh,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,12:30,17:15,04h 45m,INR 755.58,13 Seats available,4.7
410,Bokakhat to Dibrugarh,Bashudev Transline (Under ASTC),A/C Seater (2+1),12:35,18:00,05h 25m,INR 550,17 Seats available,4.9
411,Bokakhat to Dibrugarh,Christina Travels,NON A/C Seater (2+2),11:00,16:30,05h 30m,650,41 Seats available,2.9
412,Bokakhat to Dibrugarh,Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),23:15,04:00,04h 45m,INR 550,20 Seats available,2.9
413,Bokakhat to Dibrugarh,PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),23:30,04:00,04h 30m,INR 500,44 Seats available,2.7
414,North Lakhimpur to Moran,Assam State Transport Corporation (ASTC) - 173044,Non AC Seater (2+2),13:00,15:30,02h 30m,INR 170,21 Seats available,3.3
415,Tezpur to North Lakhimpur,Assam State Transport Corporation (ASTC) - 173419,Bharat Benz A/C Seater (2+2),10:50,15:00,04h 10m,INR 334,26 Seats available,1.8
416,Tezpur to North Lakhimpur,KRISHNA CHARAN TRAVELS,A/C Seater Push Back (2+2),05:30,11:00,05h 30m,INR 450,40 Seats available,3.8
417,Tezpur to North Lakhimpur,Sparrow Travels (Under ASTC),Non AC Seater (2+2),06:30,12:00,05h 30m,INR 350,40 Seats available,3.4
418,Tezpur to North Lakhimpur,Chartered Bus - ASTC,A/C Seater Push Back (2+2),11:00,15:00,04h 00m,INR 541.16,15 Seats available,4.5
419,Tezpur to North Lakhimpur,KIRAN TRAVELS,A/C Seater (2+1),11:30,17:05,05h 35m,432,17 Seats available,3.3
420,Tezpur to North Lakhimpur,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),13:10,18:30,05h 20m,INR 500,32 Seats available,4.0
421,Tezpur to North Lakhimpur,Pranjit Travels (Under ASTC),A/C Seater (2+1),14:00,18:30,04h 30m,INR 600,36 Seats available,3.6
422,Tezpur to North Lakhimpur,Mayur Travels (Under ASTC),Non AC Seater (2+2),05:45,11:30,05h 45m,INR 350,43 Seats available,No rating
423,Tezpur to North Lakhimpur,Ruma Travels (Under ASTC),Non AC Seater (2+2),09:00,14:40,05h 40m,INR 350,41 Seats available,1.0
424,Tezpur to North Lakhimpur,PANKAJ TRAVELS,AC Seater (2+2),10:00,15:35,05h 35m,380,25 Seats available,No rating
425,Tezpur to North Lakhimpur,Karisma (Aziba),NON A/C Seater (2+1),10:40,15:00,04h 20m,INR 400,22 Seats available,No rating
426,Tezpur to North Lakhimpur,Mahadev K.P.,Tata A/C Seater (2+2),11:00,18:15,07h 15m,INR 460,41 Seats available,2.0
427,Tezpur to North Lakhimpur,Mahadev K.P.,Tata A/C Seater (2+2),11:30,18:30,07h 00m,INR 460,41 Seats available,2.0
428,Tezpur to North Lakhimpur,DESTINY TRAVELS,NON A/C Seater (2+1),23:30,03:45,04h 15m,428,32 Seats available,No rating
429,Tezpur to North Lakhimpur,NETWORK TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),22:00,04:30,06h 30m,INR 712.5,46 Seats available,3.7
430,Tezpur to Tinsukia,Assam State Transport Corporation (ASTC) - 96880,A/C Seater (2+1),08:00,17:45,09h 45m,INR 540,9 Seats available,3.6
431,Tezpur to Tinsukia,Aniruddha Travels,AC Seater (2+2),07:50,17:30,09h 40m,500,9 Seats available,3.2
432,Tezpur to Tinsukia,Puja Transport,Non AC Seater (2+2),20:00,06:00,10h 00m,INR 550,25 Seats available,3.6
433,Tezpur to Tinsukia,Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),20:00,04:45,08h 45m,INR 550,15 Seats available,3.3
434,Tezpur to Tinsukia,PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45,05:00,09h 15m,INR 500,43 Seats available,3.1
435,Tezpur to Tinsukia,Puja Transport,NON AC Seater / Sleeper 2+1,20:00,05:30,09h 30m,INR 600,10 Seats available,2.4
436,Tezpur to Tinsukia,J.S. Travels,Non AC Seater (2+1),21:00,06:30,09h 30m,INR 550,14 Seats available,2.0
437,Tezpur to Tinsukia,Maa Laxmi,NON A/C Seater Push Back (2+1),23:00,08:00,09h 00m,INR 550,31 Seats available,2.4
438,Tezpur to Tinsukia,Neha Travels,NON A/C Seater (2+2),22:40,08:00,09h 20m,INR 650,32 Seats available,1.4
439,Tezpur to Tinsukia,Neha Travels,NON A/C Seater (2+2),22:40,05:30,06h 50m,INR 650,31 Seats available,1.1
440,Tezpur to Tinsukia,MOON TRAVELS,AC Seater (2+2),07:15,16:50,09h 35m,618,15 Seats available,3.5
441,Dibrugarh to Bihpuria,Assam State Transport Corporation (ASTC) - 147556,Bharat Benz A/C Seater (2+2),12:30,16:45,04h 15m,INR 292.6,35 Seats available,4.5
442,Dibrugarh to Bokakhat,Assam State Transport Corporation (ASTC) - 139496,NON A/C Seater Push Back (2+1),09:30,16:30,07h 00m,INR 273,15 Seats available,3.5
443,Dibrugarh to Bokakhat,Bashudev Transline (Under ASTC),A/C Seater (2+1),06:45,11:50,05h 05m,INR 550,15 Seats available,4.5
444,Dibrugarh to Bokakhat,SHIVAM TRAVELS,Bharat Benz A/C Seater (2+1),07:30,12:30,05h 00m,555,20 Seats available,4.6
