,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
0,Khammam to Hyderabad,TSRTC - 1319,Lahari A/C sleeper,17:10,20:45,03h 35m,INR 389,14 Seats available,3.7
1,Khammam to Hyderabad,TSRTC - 8675,RAJDHANI (A.C. Semi Sleeper),17:40,21:40,04h 00m,INR 389,35 Seats available,4.1
2,Khammam to Hyderabad,TSRTC - 64089,RAJDHANI (A.C. Semi Sleeper),18:00,22:00,04h 00m,INR 389,35 Seats available,3.5
3,Khammam to Hyderabad,TSRTC - 1952,Lahari A/C sleeper,18:10,21:45,03h 35m,INR 389,33 Seats available,3.2
4,Khammam to Hyderabad,TSRTC - 4172,RAJADHANI AC (CONVERTED METRO LUXURY),18:30,22:30,04h 00m,INR 389,33 Seats available,4.1
5,Khammam to Hyderabad,TSRTC - 64022,RAJDHANI (A.C. Semi Sleeper),19:00,23:00,04h 00m,INR 389,35 Seats available,2.9
6,Khammam to Hyderabad,TSRTC - 8677,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,23:40,04h 10m,INR 320,26 Seats available,4.4
7,Khammam to Hyderabad,TSRTC - 8625,RAJDHANI (A.C. Semi Sleeper),21:00,01:00,04h 00m,INR 389,35 Seats available,3.5
8,Khammam to Hyderabad,TSRTC - 8619,RAJDHANI (A.C. Semi Sleeper),22:00,02:00,04h 00m,INR 389,34 Seats available,3.9
9,Khammam to Hyderabad,TSRTC - 64593,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:25,03h 55m,INR 320,23 Seats available,4.7
10,Khammam to Hyderabad,TSRTC - 8827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:55,03:20,04h 25m,INR 320,21 Seats available,4.8
11,Khammam to Hyderabad,TSRTC - 4166,RAJADHANI AC (CONVERTED METRO LUXURY),23:00,03:00,04h 00m,INR 389,35 Seats available,4.6
12,Khammam to Hyderabad,TSRTC - 8644,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,03:20,04h 10m,INR 320,29 Seats available,3.9
13,Khammam to Hyderabad,TSRTC - 8992,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:25,03:20,03h 55m,INR 320,26 Seats available,4.7
14,Khammam to Hyderabad,TSRTC - 64008,RAJDHANI (A.C. Semi Sleeper),23:35,03:35,04h 00m,INR 389,31 Seats available,4.4
15,Khammam to Hyderabad,TSRTC - 8805,RAJDHANI (A.C. Semi Sleeper),23:45,03:30,03h 45m,INR 389,24 Seats available,3.5
16,Khammam to Hyderabad,TSRTC - 1323,Lahari A/C sleeper,23:55,03:30,03h 35m,INR 389,38 Seats available,3.8
17,Khammam to Hyderabad,TSRTC - 8600,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,05:20,05h 25m,INR 320,31 Seats available,4.6
18,Khammam to Hyderabad,TSRTC - 7646,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,04:30,04h 35m,INR 320,30 Seats available,3.8
19,Khammam to Hyderabad,Sri KVR Travels,A/C Sleeper (2+1),23:20,05:00,05h 40m,INR 580,23 Seats available,3.7
20,Khammam to Hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:40,04:00,04h 20m,INR 400,25 Seats available,4.5
21,Khammam to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:40,05:00,05h 20m,INR 400,29 Seats available,4.6
22,Khammam to Hyderabad,BSR Tours And Travels,NON A/C Seater (2+2),23:40,06:00,06h 20m,INR 400,33 Seats available,4.7
23,Khammam to Hyderabad,Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 380,27 Seats available,3.8
24,Khammam to Hyderabad,Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),23:55,05:25,05h 30m,INR 350,12 Seats available,3.5
25,Khammam to Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 450,29 Seats available,3.9
26,Khammam to Hyderabad,Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),23:59,06:10,06h 11m,INR 450,17 Seats available,3.7
27,Khammam to Hyderabad,SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),23:59,05:30,05h 31m,INR 560,19 Seats available,5.0
28,Khammam to Hyderabad,SAIRAJ TRAVELS,NON A/C Seater (2+2),23:59,05:30,05h 31m,INR 500,26 Seats available,3.5
29,Khammam to Hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 500,14 Seats available,3.6
30,Khammam to Hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),23:59,06:00,06h 01m,INR 800,10 Seats available,4.6
31,Khammam to Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 410,23 Seats available,3.9
32,Khammam to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:30,05:30,05h 00m,INR 450,16 Seats available,3.1
33,Khammam to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),00:30,05:00,04h 30m,INR 500,27 Seats available,3.7
34,Khammam to Hyderabad,Mozo travels,A/C Seater / Sleeper (2+1),01:30,06:00,04h 30m,INR 599,11 Seats available,4.0
35,Khammam to Hyderabad,SRI SAI BALAJI TOURS AND TRAVELS,A/C Sleeper (2+1),01:30,05:00,03h 30m,INR 799,16 Seats available,3.8
36,Khammam to Hyderabad,Bharathi Tours & Travels,A/C Sleeper (2+1),23:59,05:00,0-19h 0-59m,INR 790,27 Seats available,3.6
37,Khammam to Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),17:30,21:50,04h 20m,INR 600,29 Seats available,2.3
38,Khammam to Hyderabad,Sri KVR Travels,A/C Seater / Sleeper (2+1),23:20,05:00,05h 40m,INR 580,19 Seats available,2.8
39,Khammam to Hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),23:59,06:00,06h 01m,INR 800,12 Seats available,2.7
40,Khammam to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),00:45,04:55,04h 10m,INR 700,22 Seats available,1.8
41,Khammam to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),01:30,05:00,03h 30m,INR 790,17 Seats available,1.8
42,Khammam to Hyderabad,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),18:30,22:00,03h 30m,INR 1149,17 Seats available,3.6
43,Khammam to Hyderabad,Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),23:59,05:00,05h 01m,INR 3000,41 Seats available,3.9
44,Khammam to Hyderabad,MAHABAHUSRIKVRTRAVELS,A/C Seater / Sleeper (2+1),02:00,06:35,04h 35m,INR 1100,16 Seats available,3.4
45,Hyderabad to Vijayawada,APSRTC - 4916,Super Luxury (Non AC Seater 2+2 Push Back),19:25,02:15,06h 50m,INR 469,19 Seats available,4.4
46,Hyderabad to Vijayawada,APSRTC - 2563,INDRA(A.C. Seater),19:30,01:25,05h 55m,INR 528,31 Seats available,4.5
47,Hyderabad to Vijayawada,APSRTC - 2680,VENNELA (A.C. SLEEPER),19:45,02:00,06h 15m,INR 839,13 Seats available,4.6
48,Hyderabad to Vijayawada,APSRTC - 2798,INDRA(A.C. Seater),19:55,02:30,06h 35m,INR 567,32 Seats available,4.3
49,Hyderabad to Vijayawada,APSRTC - 2688,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:45,06h 45m,INR 436,19 Seats available,3.4
50,Hyderabad to Vijayawada,APSRTC - 3622,Super Luxury (Non AC Seater 2+2 Push Back),20:00,03:35,07h 35m,INR 469,18 Seats available,4.4
51,Hyderabad to Vijayawada,APSRTC - 4972,Super Luxury (Non AC Seater 2+2 Push Back),20:10,03:20,07h 10m,INR 469,25 Seats available,3.8
52,Hyderabad to Vijayawada,APSRTC - 2549,NIGHT RIDER (SEATER CUM SLEEPER),20:15,02:15,06h 00m,INR 595,23 Seats available,3.2
53,Hyderabad to Vijayawada,APSRTC - 4894,Super Luxury (Non AC Seater 2+2 Push Back),20:25,03:00,06h 35m,INR 469,30 Seats available,3.9
54,Hyderabad to Vijayawada,APSRTC - 24262,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:00,05h 30m,INR 469,20 Seats available,3.9
55,Hyderabad to Vijayawada,APSRTC - 4974,Super Luxury (Non AC Seater 2+2 Push Back),20:35,03:45,07h 10m,INR 469,26 Seats available,4.6
56,Hyderabad to Vijayawada,APSRTC - 4898,Super Luxury (Non AC Seater 2+2 Push Back),20:35,03:00,06h 25m,INR 469,30 Seats available,3.9
57,Hyderabad to Vijayawada,APSRTC - 2678,NIGHT RIDER (SEATER CUM SLEEPER),20:40,03:00,06h 20m,INR 639,24 Seats available,4.7
58,Hyderabad to Vijayawada,APSRTC - 3861,INDRA(A.C. Seater),20:40,02:40,06h 00m,INR 567,36 Seats available,4.1
59,Hyderabad to Vijayawada,APSRTC - 4880,Super Luxury (Non AC Seater 2+2 Push Back),20:40,03:15,06h 35m,INR 469,28 Seats available,3.9
60,Hyderabad to Vijayawada,APSRTC - 2786,Super Luxury (Non AC Seater 2+2 Push Back),20:40,03:45,07h 05m,INR 469,21 Seats available,3.9
61,Hyderabad to Vijayawada,APSRTC - 3697,STAR LINER(NON-AC SLEEPER 2+1),20:45,03:45,07h 00m,INR 565,19 Seats available,3.7
62,Hyderabad to Vijayawada,APSRTC - 4936,Super Luxury (Non AC Seater 2+2 Push Back),20:55,04:00,07h 05m,INR 469,32 Seats available,4.2
63,Hyderabad to Vijayawada,APSRTC - 3544,Super Luxury (Non AC Seater 2+2 Push Back),21:00,03:40,06h 40m,INR 436,26 Seats available,4.1
64,Hyderabad to Vijayawada,APSRTC - 37801,INDRA(A.C. Seater),21:00,03:45,06h 45m,INR 567,30 Seats available,2.5
65,Hyderabad to Vijayawada,APSRTC - 3977,Super Luxury (Non AC Seater 2+2 Push Back),21:00,04:15,07h 15m,INR 469,14 Seats available,4.1
66,Hyderabad to Vijayawada,APSRTC - 4351,STAR LINER(NON-AC SLEEPER 2+1),21:00,04:00,07h 00m,INR 565,26 Seats available,4.1
67,Hyderabad to Vijayawada,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:05,04:00,06h 55m,INR 720,38 Seats available,4.2
68,Hyderabad to Vijayawada,APSRTC - 4896,Super Luxury (Non AC Seater 2+2 Push Back),21:05,03:30,06h 25m,INR 469,22 Seats available,2.2
69,Hyderabad to Vijayawada,APSRTC - 3969,INDRA(A.C. Seater),21:05,03:15,06h 10m,INR 567,17 Seats available,2.5
70,Hyderabad to Vijayawada,APSRTC - 4900,Super Luxury (Non AC Seater 2+2 Push Back),21:15,04:40,07h 25m,INR 469,31 Seats available,3.5
71,Hyderabad to Vijayawada,APSRTC - 4888,INDRA(A.C. Seater),21:15,03:50,06h 35m,INR 567,33 Seats available,4.2
72,Hyderabad to Vijayawada,APSRTC - 3612,Super Luxury (Non AC Seater 2+2 Push Back),21:20,04:50,07h 30m,INR 436,16 Seats available,4.1
73,Hyderabad to Vijayawada,APSRTC - 95703,Super Luxury (Non AC Seater 2+2 Push Back),21:25,03:30,06h 05m,INR 452,18 Seats available,3.3
74,Hyderabad to Vijayawada,APSRTC - 4043,Super Luxury (Non AC Seater 2+2 Push Back),21:30,04:25,06h 55m,INR 444,23 Seats available,3.8
75,Hyderabad to Vijayawada,APSRTC - 4795,INDRA(A.C. Seater),21:30,04:00,06h 30m,INR 581,32 Seats available,2.7
76,Hyderabad to Vijayawada,APSRTC - 4823,Super Luxury (Non AC Seater 2+2 Push Back),21:35,03:45,06h 10m,INR 469,24 Seats available,3.9
77,Hyderabad to Vijayawada,APSRTC - 4353,Super Luxury (Non AC Seater 2+2 Push Back),21:35,04:15,06h 40m,INR 469,30 Seats available,3.9
78,Hyderabad to Vijayawada,APSRTC - 3883,Super Luxury (Non AC Seater 2+2 Push Back),21:35,04:05,06h 30m,INR 469,30 Seats available,3.3
79,Hyderabad to Vijayawada,APSRTC - 35064,Super Luxury (Non AC Seater 2+2 Push Back),21:38,04:05,06h 27m,INR 469,33 Seats available,3.9
80,Hyderabad to Vijayawada,APSRTC - 4920,INDRA(A.C. Seater),21:40,04:00,06h 20m,INR 567,30 Seats available,2.8
81,Hyderabad to Vijayawada,APSRTC - 9652,Super Luxury (Non AC Seater 2+2 Push Back),21:45,04:50,07h 05m,INR 436,28 Seats available,4.1
82,Hyderabad to Vijayawada,APSRTC - 4815,Super Luxury (Non AC Seater 2+2 Push Back),21:45,04:15,06h 30m,INR 436,19 Seats available,4.6
83,Hyderabad to Vijayawada,APSRTC - 4996,INDRA(A.C. Seater),21:55,04:15,06h 20m,INR 567,28 Seats available,3.8
84,Hyderabad to Vijayawada,APSRTC - 9655,Super Luxury (Non AC Seater 2+2 Push Back),21:55,05:05,07h 10m,INR 469,29 Seats available,4.5
85,Hyderabad to Vijayawada,APSRTC - 3971,Super Luxury (Non AC Seater 2+2 Push Back),22:00,05:30,07h 30m,INR 436,20 Seats available,3.4
86,Hyderabad to Vijayawada,APSRTC - 3917,Super Luxury (Non AC Seater 2+2 Push Back),22:00,04:45,06h 45m,INR 469,24 Seats available,4.3
87,Hyderabad to Vijayawada,APSRTC - 3618,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:30,07h 30m,INR 469,32 Seats available,4.2
88,Hyderabad to Vijayawada,APSRTC - 4789,STAR LINER(NON-AC SLEEPER 2+1),22:05,04:30,06h 25m,INR 565,17 Seats available,3.9
89,Hyderabad to Vijayawada,APSRTC - 4355,Super Luxury (Non AC Seater 2+2 Push Back),22:10,05:15,07h 05m,INR 469,16 Seats available,4.3
90,Hyderabad to Vijayawada,APSRTC - 3691,INDRA(A.C. Seater),22:10,04:30,06h 20m,INR 567,31 Seats available,3.8
91,Hyderabad to Vijayawada,APSRTC - 35106,VENNELA (A.C. SLEEPER),22:10,04:00,05h 50m,INR 781,26 Seats available,4.1
92,Hyderabad to Vijayawada,APSRTC - 4340,INDRA(A.C. Seater),22:10,05:00,06h 50m,INR 567,18 Seats available,2.6
93,Hyderabad to Vijayawada,APSRTC - 4821,Super Luxury (Non AC Seater 2+2 Push Back),22:10,04:30,06h 20m,INR 517,14 Seats available,4.3
94,Hyderabad to Vijayawada,APSRTC - 4049,Super Luxury (Non AC Seater 2+2 Push Back),22:15,05:35,07h 20m,INR 436,21 Seats available,4.2
95,Hyderabad to Vijayawada,APSRTC - 3944,Super Luxury (Non AC Seater 2+2 Push Back),22:20,04:45,06h 25m,INR 469,24 Seats available,3.8
96,Hyderabad to Vijayawada,APSRTC - 49334,NIGHT RIDER (SEATER CUM SLEEPER),22:20,04:30,06h 10m,INR 639,34 Seats available,3.9
97,Hyderabad to Vijayawada,APSRTC - 3693,NIGHT RIDER (SEATER CUM SLEEPER),22:25,05:00,06h 35m,INR 639,19 Seats available,3.8
98,Hyderabad to Vijayawada,APSRTC - 3582,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:25,04:30,06h 05m,INR 670,20 Seats available,4.1
99,Hyderabad to Vijayawada,APSRTC - 3695,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:20,06h 50m,INR 469,11 Seats available,3.9
100,Hyderabad to Vijayawada,APSRTC - 3560,INDRA(A.C. Seater),22:30,03:45,05h 15m,INR 567,34 Seats available,4.2
101,Hyderabad to Vijayawada,APSRTC - 3909,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:35,07h 05m,INR 469,27 Seats available,3.0
102,Hyderabad to Vijayawada,APSRTC - 9365,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:00,06h 30m,INR 469,27 Seats available,3.6
103,Hyderabad to Vijayawada,APSRTC - 1445,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:30,07h 00m,INR 436,28 Seats available,4.3
104,Hyderabad to Vijayawada,APSRTC - 3824,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:10,06h 40m,INR 436,26 Seats available,3.7
105,Hyderabad to Vijayawada,APSRTC - 4791,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:40,05:00,06h 20m,INR 720,29 Seats available,4.3
106,Hyderabad to Vijayawada,APSRTC - 9933,STAR LINER(NON-AC SLEEPER 2+1),22:45,05:30,06h 45m,INR 565,23 Seats available,3.9
107,Hyderabad to Vijayawada,APSRTC - 35120,INDRA(A.C. Seater),22:45,04:45,06h 00m,INR 581,31 Seats available,3.5
108,Hyderabad to Vijayawada,APSRTC - 3952,Super Luxury (Non AC Seater 2+2 Push Back),22:45,05:15,06h 30m,INR 436,27 Seats available,3.5
109,Hyderabad to Vijayawada,APSRTC - 3557,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:45,04:35,05h 50m,INR 670,33 Seats available,3.1
110,Hyderabad to Vijayawada,APSRTC - 3542,Super Luxury (Non AC Seater 2+2 Push Back),22:50,05:50,07h 00m,INR 469,22 Seats available,3.8
111,Hyderabad to Vijayawada,APSRTC - 3962,INDRA(A.C. Seater),22:55,04:45,05h 50m,INR 567,23 Seats available,3.6
112,Hyderabad to Vijayawada,APSRTC - 23703,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:00,05h 00m,INR 436,29 Seats available,3.9
113,Hyderabad to Vijayawada,APSRTC - 3508,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05:15,06h 15m,INR 436,33 Seats available,3.8
114,Hyderabad to Vijayawada,APSRTC - 3516,Super Luxury (Non AC Seater 2+2 Push Back),23:10,06:05,06h 55m,INR 469,20 Seats available,2.3
115,Hyderabad to Vijayawada,APSRTC - 3887,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:10,04:26,05h 16m,INR 720,45 Seats available,4.0
116,Hyderabad to Vijayawada,APSRTC - 3826,Super Luxury (Non AC Seater 2+2 Push Back),23:10,05:40,06h 30m,INR 436,30 Seats available,3.8
117,Hyderabad to Vijayawada,APSRTC - 3568,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:15,04:35,05h 20m,INR 720,47 Seats available,3.5
118,Hyderabad to Vijayawada,APSRTC - 3279,VENNELA (A.C. SLEEPER),23:25,05:00,05h 35m,INR 839,20 Seats available,3.9
119,Hyderabad to Vijayawada,APSRTC - 3514,Super Luxury (Non AC Seater 2+2 Push Back),23:30,06:20,06h 50m,INR 469,30 Seats available,3.4
120,Hyderabad to Vijayawada,APSRTC - 4037,Super Luxury (Non AC Seater 2+2 Push Back),23:35,06:10,06h 35m,INR 436,33 Seats available,3.7
121,Hyderabad to Vijayawada,APSRTC - 3658,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,05:05,05h 20m,INR 670,41 Seats available,3.8
122,Hyderabad to Vijayawada,APSRTC - 35270,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:55,05:05,05h 10m,INR 670,40 Seats available,4.4
123,Hyderabad to Vijayawada,Svkdt travels,A/C Sleeper (2+1),23:35,05:50,06h 15m,531,10 Seats available,4.6
124,Hyderabad to Vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:50,05:35,05h 45m,INR 352,27 Seats available,4.5
125,Hyderabad to Vijayawada,IntrCity SmartBus,AC Sleeper (2+1),00:01,06:30,06h 29m,INR 659,13 Seats available,4.7
126,Hyderabad to Vijayawada,AdIntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:05,05:20,06h 15m,INR 403,27 Seats available,4.3
127,Hyderabad to Vijayawada,FRESHBUS,Electric A/C Seater (2+2),00:20,07:00,06h 40m,480,26 Seats available,4.6
128,Hyderabad to Vijayawada,IntrCity SmartBus,AC Sleeper (2+1),23:25,06:00,06h 35m,INR 594,12 Seats available,4.5
129,Hyderabad to Vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,06:05,06h 20m,INR 331,21 Seats available,4.5
130,Hyderabad to Vijayawada,AdSrivastav Travels,A/C Sleeper (2+1),22:20,04:50,06h 30m,INR 639,22 Seats available,3.3
131,Hyderabad to Vijayawada,FRESHBUS,Electric A/C Seater (2+2),23:40,06:25,06h 45m,450,19 Seats available,4.5
132,Hyderabad to Vijayawada,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),23:45,05:25,05h 40m,INR 369,25 Seats available,4.5
133,Hyderabad to Vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,06:00,06h 55m,INR 384,29 Seats available,4.4
134,Hyderabad to Vijayawada,FRESHBUS,Electric A/C Seater (2+2),23:10,05:55,06h 45m,500,21 Seats available,4.4
135,Hyderabad to Vijayawada,FRESHBUS,Electric A/C Seater (2+2),22:50,05:40,06h 50m,500,18 Seats available,4.4
136,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),17:05,23:00,05h 55m,332,5 Seats available,4.4
137,Hyderabad to Vijayawada,Svkdt travels,A/C Seater / Sleeper (2+1),23:35,05:30,05h 55m,432,20 Seats available,4.4
138,Hyderabad to Vijayawada,FRESHBUS,Electric A/C Seater (2+2),17:15,23:10,05h 55m,450,23 Seats available,4.6
139,Hyderabad to Vijayawada,Zingbus Plus,A/C Seater / Sleeper (2+1),23:35,06:30,06h 55m,452,19 Seats available,4.5
140,Hyderabad to Vijayawada,Svkdt travels,A/C Sleeper (2+1),23:35,05:50,06h 15m,531,19 Seats available,4.3
141,Hyderabad to Vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:50,07h 05m,INR 365,19 Seats available,4.3
142,Hyderabad to Vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),23:00,06:00,07h 00m,332,9 Seats available,4.2
143,Hyderabad to Vijayawada,Sri KVR Travels,A/C Sleeper (2+1),23:35,05:15,05h 40m,INR 720,10 Seats available,4.3
144,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),21:30,04:20,06h 50m,332,22 Seats available,4.2
145,Hyderabad to Vijayawada,Sri Durga Malleswari Travels,A/C Sleeper (2+1),23:10,05:25,06h 15m,609,10 Seats available,4.3
146,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),22:35,05:15,06h 40m,360,13 Seats available,4.4
147,Hyderabad to Vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),22:00,05:10,07h 10m,341,15 Seats available,4.4
148,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),23:50,06:30,06h 40m,360,21 Seats available,4.2
149,Hyderabad to Vijayawada,LVP Travels,A/C Seater / Sleeper (2+1),22:19,04:45,06h 26m,INR 460,25 Seats available,4.3
150,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),23:15,06:35,07h 20m,427,11 Seats available,4.4
151,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),17:25,21:40,04h 15m,379,12 Seats available,4.1
152,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),22:30,05:35,07h 05m,332,15 Seats available,4.0
153,Hyderabad to Vijayawada,LVR Travels,Non A/C Seater / Sleeper (2+1),23:37,05:45,06h 08m,INR 450,24 Seats available,4.0
154,Hyderabad to Vijayawada,Yolo Bus,A/C Seater / Sleeper (2+1),22:46,04:31,05h 45m,INR 400,20 Seats available,4.0
155,Hyderabad to Vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,06:45,07h 15m,INR 374,30 Seats available,4.6
156,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),23:30,06:30,07h 00m,332,23 Seats available,3.8
157,Hyderabad to Vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:13,04:20,05h 07m,INR 450,27 Seats available,3.9
158,Hyderabad to Vijayawada,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:00,04:15,05h 15m,INR 560,15 Seats available,4.0
159,Hyderabad to Vijayawada,Tirumala Xpress,A/C Sleeper (2+1),23:00,05:50,06h 50m,INR 450,19 Seats available,3.8
160,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),22:00,05:20,07h 20m,427,9 Seats available,3.9
161,Hyderabad to Vijayawada,Sri KVR Travels,NON A/C Sleeper (2+1),23:01,05:31,06h 30m,INR 500,26 Seats available,4.0
162,Hyderabad to Vijayawada,NueGo,Electric A/C Seater (2+2),22:30,06:00,07h 30m,332,15 Seats available,3.7
163,Hyderabad to Vijayawada,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:55,05:15,06h 20m,INR 800,23 Seats available,3.7
164,Hyderabad to Vijayawada,Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),21:00,04:40,07h 40m,406,25 Seats available,4.6
165,Hyderabad to Vijayawada,Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),22:48,04:15,05h 27m,INR 890,13 Seats available,4.3
166,Hyderabad to Vijayawada,Sri Durga Malleswari Travels,A/C Sleeper (2+1),23:10,04:35,05h 25m,609,13 Seats available,3.7
167,Hyderabad to Vijayawada,Mythri Tours And Travels,A/C Sleeper (2+1),19:10,02:28,07h 18m,INR 809,8 Seats available,4.6
168,Hyderabad to Vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:15,06h 15m,INR 400,25 Seats available,3.5
169,Hyderabad to Vijayawada,Anjani Bus,A/C Seater / Sleeper (2+1),22:45,04:40,05h 55m,INR 399,29 Seats available,3.6
170,Hyderabad to Vijayawada,Orange Tours And Travels,A/C Sleeper (2+1),22:25,04:45,06h 20m,INR 700,22 Seats available,3.6
171,Hyderabad to Vijayawada,Sri Venkata Padmavathi Travels,Non A/C Seater / Sleeper (2+1),22:42,06:00,07h 18m,INR 490,32 Seats available,4.1
172,Hyderabad to Vijayawada,BSR Tours And Travels,VE A/C Sleeper (2+1),22:00,04:10,06h 10m,INR 880,7 Seats available,4.3
173,Hyderabad to Vijayawada,GO BUS,Non A/C Seater / Sleeper (2+1),22:47,04:50,06h 03m,427,21 Seats available,4.7
174,Hyderabad to Vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:00,06h 00m,INR 400,34 Seats available,3.4
175,Hyderabad to Vijayawada,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:55,05:15,06h 20m,INR 800,19 Seats available,3.3
176,Hyderabad to Vijayawada,Morning Star Travels,A/C Sleeper (2+1),23:05,05:20,06h 15m,INR 590,15 Seats available,3.4
177,Hyderabad to Vijayawada,Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),23:00,04:50,05h 50m,INR 470,33 Seats available,3.8
178,Hyderabad to Vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:30,06h 30m,INR 500,41 Seats available,3.4
179,Hyderabad to Vijayawada,Zingbus Plus,A/C Sleeper (2+1),17:20,23:45,06h 25m,502,9 Seats available,4.6
180,Hyderabad to Vijayawada,Sri Atluri Travels,NON A/C Hi-Tech (2+2),22:15,04:20,06h 05m,410,23 Seats available,4.3
181,Hyderabad to Vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,05:15,06h 45m,INR 400,22 Seats available,3.0
182,Hyderabad to Vijayawada,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,04:30,05h 10m,696,8 Seats available,3.4
183,Hyderabad to Vijayawada,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,04:25,05h 05m,696,16 Seats available,3.2
184,Hyderabad to Vijayawada,Morning Star Travels,A/C Sleeper (2+1),23:20,05:25,06h 05m,INR 690,20 Seats available,3.2
185,Hyderabad to Vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),19:45,04:55,09h 10m,INR 400,26 Seats available,3.0
