,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
360,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 1124,Super Deluxe Non AC Seater Air Bus (2+2),21:01,05:45,08h 44m,INR 586,20 Seats available,2.3
361,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 45,Swift Deluxe Non AC Air Bus (2+2),21:10,06:13,09h 03m,INR 565,6 Seats available,3.0
362,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 1858,Low Floor AC Seater 2+2,22:00,07:50,09h 50m,INR 742,21 Seats available,2.4
363,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 325,Super Fast Non AC Seater (2+3),22:05,08:35,10h 30m,INR 515,41 Seats available,3.1
364,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 2366,Low Floor AC Seater 2+2,23:00,09:15,10h 15m,INR 723,19 Seats available,3.1
365,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 500,Super Deluxe Non AC Seater Air Bus (2+2),23:45,07:25,07h 40m,INR 586,24 Seats available,3.2
366,Thiruvananthapuram to Kozhikode,BLM Transports,A/C Sleeper (2+1),20:15,05:00,08h 45m,903,17 Seats available,4.4
367,Thiruvananthapuram to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),19:50,04:30,08h 40m,999,3 Seats available,4.4
368,Thiruvananthapuram to Kozhikode,A1 Travels,NON A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,INR 550,25 Seats available,3.6
369,Thiruvananthapuram to Kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),21:35,07:00,09h 25m,INR 650,33 Seats available,3.0
370,Thiruvananthapuram to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05:00,08h 30m,INR 700,28 Seats available,3.0
371,Thiruvananthapuram to Kozhikode,Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,21:00,06:00,09h 00m,INR 650,1 Seat available,3.3
372,Thiruvananthapuram to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),18:01,05:00,10h 59m,INR 900,21 Seats available,3.0
373,Thiruvananthapuram to Kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),19:00,04:00,09h 00m,INR 900,17 Seats available,2.7
374,Thiruvananthapuram to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),16:50,03:51,11h 01m,INR 1000,14 Seats available,2.2
375,Thiruvananthapuram to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,05:30,09h 15m,INR 700,26 Seats available,3.2
376,Thiruvananthapuram to Kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),16:50,03:40,10h 50m,1099,5 Seats available,3.9
377,Thiruvananthapuram to Kozhikode,EMERALD TRAVELS,A/C Sleeper (2+1),19:30,04:30,09h 00m,INR 900,20 Seats available,1.9
378,Bangalore to Kannur,KSRTC (Kerala) - 136,Swift Deluxe Non AC Air Bus (2+2),20:30,04:25,07h 55m,INR 568,10 Seats available,2.8
379,Bangalore to Kannur,KSRTC (Kerala) - 101,Swift Deluxe Non AC Air Bus (2+2),21:16,04:05,06h 49m,INR 548,5 Seats available,4.2
380,Bangalore to Kannur,MMK Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,INR 850,10 Seats available,4.7
381,Bangalore to Kannur,Kalpaka Travels,A/C Sleeper (2+1),22:10,05:00,06h 50m,INR 900,11 Seats available,4.4
382,Bangalore to Kannur,GOLDEN TRAVEL AGENCIES,Volvo A/C Semi Sleeper (2+2),22:45,04:45,06h 00m,INR 1000,10 Seats available,4.3
383,Bangalore to Kannur,AdSAAM BUS,Bharat Benz A/C Sleeper (2+1),20:10,04:45,08h 35m,832,7 Seats available,3.5
384,Bangalore to Kannur,Ashoka Travel and Logistics,A/C Sleeper (2+1),21:45,05:30,07h 45m,INR 1000,2 Seats available,4.3
385,Bangalore to Kannur,GOLDEN TRAVEL AGENCIES,NON A/C Sleeper (2+1),22:30,04:45,06h 15m,INR 900,5 Seats available,4.1
386,Bangalore to Kannur,GOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),21:45,05:25,07h 40m,INR 999,3 Seats available,4.1
387,Bangalore to Kannur,NS Transports,Non A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,800,1 Seat available,3.9
388,Bangalore to Kannur,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),22:30,05:45,07h 15m,INR 900,16 Seats available,3.9
389,Bangalore to Kannur,Sugama Tourist,A/C Sleeper (2+1),22:00,05:30,07h 30m,INR 800,4 Seats available,3.8
390,Bangalore to Kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),21:45,05:20,07h 35m,INR 700,14 Seats available,4.1
391,Bangalore to Kannur,P K Travels,A/C Seater / Sleeper (2+1),19:15,05:30,10h 15m,INR 800,24 Seats available,3.7
392,Bangalore to Kannur,P K Travels,NON A/C Semi Sleeper (2+2),21:45,05:00,07h 15m,INR 700,20 Seats available,4.1
393,Bangalore to Kannur,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),22:00,05:30,07h 30m,INR 800,18 Seats available,3.3
394,Bangalore to Kannur,National travels and logistics,Non A/C Seater / Sleeper (2+1),22:40,05:45,07h 05m,549,9 Seats available,3.5
395,Bangalore to Kannur,Arya Travels,A/C Sleeper (2+1),19:45,05:10,09h 25m,INR 895,16 Seats available,3.3
396,Bangalore to Kannur,Kalpaka Travels,NON A/C Semi Sleeper (2+2),21:30,05:45,08h 15m,INR 700,15 Seats available,3.3
397,Bangalore to Kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:00,07h 00m,INR 700,14 Seats available,4.3
398,Bangalore to Kannur,Arya Travels,NON A/C Semi Sleeper (2+2),21:55,05:00,07h 05m,INR 695,21 Seats available,3.5
399,Kozhikode to Kottayam,KSRTC (Kerala) - 2372,Low Floor AC Seater 2+2,19:30,01:10,05h 40m,INR 475,18 Seats available,2.7
400,Kozhikode to Kottayam,KSRTC (Kerala) - 2206,Super Deluxe Non AC Seater Air Bus (2+2),20:34,02:24,05h 50m,INR 381,24 Seats available,2.7
401,Kozhikode to Kottayam,KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,21:30,04:05,06h 35m,INR 475,22 Seats available,2.7
402,Kozhikode to Kottayam,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),21:50,03:45,05h 55m,INR 381,12 Seats available,2.7
403,Kozhikode to Kottayam,KSRTC (Kerala) - 560,Super Deluxe Non AC Seater Air Bus (2+2),22:10,04:30,06h 20m,INR 381,28 Seats available,3.2
404,Kozhikode to Kottayam,KSRTC (Kerala) - 1200,Super Deluxe Non AC Seater Air Bus (2+2),22:35,04:25,05h 50m,INR 381,10 Seats available,2.7
405,Kozhikode to Kottayam,KSRTC (Kerala) - 1704,Super Fast Non AC Seater (2+3),22:40,05:41,07h 01m,INR 341,35 Seats available,2.7
406,Kozhikode to Kottayam,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),22:40,05:15,06h 35m,INR 370,19 Seats available,2.7
407,Kozhikode to Kottayam,KSRTC (Kerala) - 128,Super Deluxe Non AC Seater Air Bus (2+2),22:55,04:10,05h 15m,INR 381,14 Seats available,2.7
408,Kozhikode to Kottayam,KSRTC (Kerala) - 543,Super Deluxe Non AC Seater Air Bus (2+2),23:20,06:30,07h 10m,INR 386,27 Seats available,2.7
409,Kozhikode to Kottayam,KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),23:25,05:55,06h 30m,INR 332,37 Seats available,2.8
410,Kozhikode to Kottayam,KSRTC (Kerala) - 1843,Low Floor AC Seater 2+2,23:30,05:50,06h 20m,INR 475,22 Seats available,3.3
411,Kozhikode to Kottayam,KSRTC (Kerala) - 505,Super Deluxe Non AC Seater Air Bus (2+2),23:59,04:45,04h 46m,INR 381,4 Seats available,2.3
412,Kozhikode to Kottayam,A1 Travels,A/C Seater / Sleeper (2+1),20:05,03:00,06h 55m,INR 650,20 Seats available,3.9
413,Kozhikode to Kottayam,Sonia Travels,A/C Semi Sleeper (2+2),23:45,06:25,06h 40m,INR 700,30 Seats available,4.3
414,Kozhikode to Kottayam,Sonia Travels,A/C Seater/Sleeper (2+1),23:30,06:15,06h 45m,INR 750,16 Seats available,4.3
415,Kozhikode to Kottayam,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:55,03:30,05h 35m,INR 762,29 Seats available,3.2
416,Kannur to Bangalore,KSRTC (Kerala) - 100,Swift Deluxe Non AC Air Bus (2+2),19:03,02:21,07h 18m,INR 548,35 Seats available,4.9
417,Kannur to Bangalore,KSRTC (Kerala) - 1766,Super Deluxe Non AC Seater Air Bus (2+2),20:16,04:41,08h 25m,INR 568,30 Seats available,4.5
418,Kannur to Bangalore,KSRTC (Kerala) - 133,Swift Deluxe Non AC Air Bus (2+2),21:00,05:15,08h 15m,INR 568,22 Seats available,4.3
419,Kannur to Bangalore,KSRTC (Kerala) - 99,Swift Deluxe Non AC Air Bus (2+2),21:30,06:00,08h 30m,INR 579,15 Seats available,3.3
420,Kannur to Bangalore,NS Transports,A/C Sleeper (2+1),21:15,05:30,08h 15m,INR 949,13 Seats available,4.6
421,Kannur to Bangalore,Ashoka Travel and Logistics,A/C Sleeper (2+1),21:15,05:30,08h 15m,INR 1000,12 Seats available,4.5
422,Kannur to Bangalore,Kalpaka Travels 1,A/C Sleeper (2+1),21:45,05:00,07h 15m,INR 1000,14 Seats available,4.2
423,Kannur to Bangalore,AdSAAM BUS,Bharat Benz A/C Sleeper (2+1),21:40,06:00,08h 20m,739,14 Seats available,4.0
424,Kannur to Bangalore,NS Transports,Non A/C Seater / Sleeper (2+1),20:30,05:20,08h 50m,INR 699,11 Seats available,4.0
425,Kannur to Bangalore,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),21:00,05:15,08h 15m,INR 900,30 Seats available,4.1
426,Kannur to Bangalore,Sugama Tourist,A/C Sleeper (2+1),22:00,05:30,07h 30m,INR 800,15 Seats available,3.9
427,Kannur to Bangalore,Golden Travels,NON A/C Sleeper (2+1),21:30,05:00,07h 30m,INR 899,14 Seats available,No rating
428,Kannur to Bangalore,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,INR 800,30 Seats available,4.0
429,Kannur to Bangalore,NS Transports,NON A/C Sleeper (2+1),21:45,05:45,08h 00m,749,4 Seats available,4.2
430,Kannur to Bangalore,P K Travels,A/C Seater / Sleeper (2+1),20:45,05:00,08h 15m,INR 750,27 Seats available,3.6
431,Kannur to Bangalore,National travels and logistics,Non A/C Seater / Sleeper (2+1),21:15,05:30,08h 15m,449,17 Seats available,3.9
432,Kannur to Bangalore,P K Travels,NON A/C Semi Sleeper (2+2),20:30,06:15,09h 45m,INR 700,25 Seats available,3.8
433,Kannur to Bangalore,Arya Travels,A/C Sleeper (2+1),21:25,05:30,08h 05m,INR 795,19 Seats available,3.0
434,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Semi Sleeper (2+2),20:45,05:00,08h 15m,INR 700,20 Seats available,3.1
435,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:30,05:00,07h 30m,INR 700,24 Seats available,4.4
436,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:15,05:00,07h 45m,INR 700,30 Seats available,3.1
437,Kannur to Bangalore,Bharathi Travels,A/C Sleeper (2+1),20:00,03:30,07h 30m,INR 690,5 Seats available,1.9
438,Kannur to Bangalore,Golden Travels,Volvo A/C Semi Sleeper (2+2),21:45,04:50,07h 05m,INR 899,14 Seats available,4.8
439,Kannur to Bangalore,Arya Travels,A/C Semi Sleeper (2+2),21:25,05:30,08h 05m,INR 599,25 Seats available,3.3
440,Kannur to Bangalore,Golden Travels,NON A/C Semi Sleeper (2+2),21:15,05:00,07h 45m,INR 799,5 Seats available,3.8
441,Kannur to Bangalore,Golden Travels,A/C Sleeper (2+1),21:45,05:10,07h 25m,INR 899,9 Seats available,2.3
442,Kottayam to Kozhikode,KSRTC (Kerala) - 561,Super Deluxe Non AC Seater Air Bus (2+2),18:00,00:50,06h 50m,INR 360,33 Seats available,3.1
443,Kottayam to Kozhikode,KSRTC (Kerala) - 125,Super Deluxe Non AC Seater Air Bus (2+2),18:05,23:35,05h 30m,INR 381,33 Seats available,3.1
444,Kottayam to Kozhikode,KSRTC (Kerala) - 2131,Super Deluxe Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,INR 370,28 Seats available,3.1
445,Kottayam to Kozhikode,KSRTC (Kerala) - 475,Super Deluxe Non AC Seater Air Bus (2+2),18:45,00:35,05h 50m,INR 381,25 Seats available,3.1
446,Kottayam to Kozhikode,KSRTC (Kerala) - 2388,Low Floor AC Seater 2+2,18:50,01:30,06h 40m,INR 475,27 Seats available,3.1
447,Kottayam to Kozhikode,KSRTC (Kerala) - 1377,AC MULTI AXLE,19:05,01:10,06h 05m,INR 606,35 Seats available,1.8
448,Kottayam to Kozhikode,KSRTC (Kerala) - 1106,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,19:40,02:50,07h 10m,INR 381,20 Seats available,3.1
449,Kottayam to Kozhikode,KSRTC (Kerala) - 559,Super Deluxe Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,INR 381,33 Seats available,3.1
450,Kottayam to Kozhikode,KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,INR 355,45 Seats available,3.1
451,Kottayam to Kozhikode,KSRTC (Kerala) - 2071,Super Deluxe Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,INR 350,35 Seats available,3.1
452,Kottayam to Kozhikode,KSRTC (Kerala) - 1842,Low Floor AC Seater 2+2,20:55,03:10,06h 15m,INR 475,31 Seats available,3.1
453,Kottayam to Kozhikode,KSRTC (Kerala) - 852,Super Fast Non AC Seater (2+3),21:00,03:30,06h 30m,INR 332,46 Seats available,3.1
454,Kottayam to Kozhikode,KSRTC (Kerala) - 847,Super Fast Non AC Seater (2+3),21:15,03:45,06h 30m,INR 332,52 Seats available,3.1
455,Kottayam to Kozhikode,KSRTC (Kerala) - 862,Super Fast Non AC Seater (2+3),21:20,04:40,07h 20m,INR 332,49 Seats available,3.1
456,Kottayam to Kozhikode,KSRTC (Kerala) - 523,Super Deluxe Non AC Seater Air Bus (2+2),21:30,02:20,04h 50m,INR 381,26 Seats available,2.0
457,Kottayam to Kozhikode,KSRTC (Kerala) - 91,Swift Deluxe Non AC Air Bus (2+2),21:35,03:25,05h 50m,INR 381,30 Seats available,3.1
458,Kottayam to Kozhikode,KSRTC (Kerala) - 672,Super Fast Non AC Seater (2+3),21:50,04:15,06h 25m,INR 332,47 Seats available,3.1
459,Kottayam to Kozhikode,KSRTC (Kerala) - 1199,Super Deluxe Non AC Seater Air Bus (2+2),21:55,04:05,06h 10m,INR 381,22 Seats available,3.1
460,Kottayam to Kozhikode,KSRTC (Kerala) - 49,Swift Deluxe Non AC Air Bus (2+2),22:20,04:20,06h 00m,INR 381,22 Seats available,2.9
461,Kottayam to Kozhikode,KSRTC (Kerala) - 2364,Low Floor AC Seater 2+2,22:40,05:10,06h 30m,INR 475,25 Seats available,3.1
462,Kottayam to Kozhikode,KSRTC (Kerala) - 507,Super Deluxe Non AC Seater Air Bus (2+2),22:50,03:35,04h 45m,INR 381,26 Seats available,3.1
463,Kottayam to Kozhikode,KSRTC (Kerala) - 2690,Super Fast Non AC Seater (2+3),23:06,05:30,06h 24m,INR 332,46 Seats available,3.1
464,Kottayam to Kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),23:59,07:00,07h 01m,INR 650,33 Seats available,1.9
465,Kottayam to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),18:00,03:00,09h 00m,INR 1100,9 Seats available,3.9
466,Kottayam to Kozhikode,Sonia Travels,A/C Semi Sleeper (2+2),18:30,02:30,08h 00m,INR 700,14 Seats available,3.8
467,Kottayam to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),18:15,01:25,07h 10m,INR 1100,6 Seats available,3.2
468,Kottayam to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),19:25,02:29,07h 04m,INR 750,14 Seats available,3.8
469,Kottayam to Kozhikode,Holy Maria Travels,A/C Semi Sleeper (2+2),18:20,02:10,07h 50m,INR 700,28 Seats available,3.3
470,Kottayam to Kozhikode,EMERALD TRAVELS,A/C Sleeper (2+1),23:00,04:30,05h 30m,INR 900,22 Seats available,3.2
471,Thrissur to Kozhikode,KSRTC (Kerala) - 723,Super Fast Non AC Seater (2+3),19:15,22:45,03h 30m,INR 181,49 Seats available,2.7
472,Thrissur to Kozhikode,KSRTC (Kerala) - 549,Super Deluxe Non AC Seater Air Bus (2+2),19:30,22:15,02h 45m,INR 216,15 Seats available,2.7
473,Thrissur to Kozhikode,KSRTC (Kerala) - 2572,Super Fast Non AC Seater (2+3),19:40,23:50,04h 10m,INR 174,41 Seats available,2.7
474,Thrissur to Kozhikode,KSRTC (Kerala) - 2517,Swift Deluxe Non AC Air Bus (2+2),20:26,23:16,02h 50m,INR 216,32 Seats available,2.7
475,Thrissur to Kozhikode,KSRTC (Kerala) - 2569,Super Fast Non AC Seater (2+3),20:35,00:35,04h 00m,INR 174,42 Seats available,2.7
476,Thrissur to Kozhikode,KSRTC (Kerala) - 125,Super Deluxe Non AC Seater Air Bus (2+2),20:40,23:35,02h 55m,INR 216,31 Seats available,2.7
477,Thrissur to Kozhikode,KSRTC (Kerala) - 1962,Super Fast Non AC Seater (2+3),20:45,23:59,03h 14m,INR 181,49 Seats available,2.7
478,Thrissur to Kozhikode,KSRTC (Kerala) - 561,Super Deluxe Non AC Seater Air Bus (2+2),21:35,00:50,03h 15m,INR 201,30 Seats available,2.7
479,Thrissur to Kozhikode,KSRTC (Kerala) - 475,Super Deluxe Non AC Seater Air Bus (2+2),21:40,00:35,02h 55m,INR 216,23 Seats available,2.7
480,Thrissur to Kozhikode,KSRTC (Kerala) - 2723,Super Fast Non AC Seater (2+3),21:45,01:10,03h 25m,INR 174,42 Seats available,2.7
481,Thrissur to Kozhikode,KSRTC (Kerala) - 542,Super Deluxe Non AC Seater Air Bus (2+2),21:50,01:00,03h 10m,INR 201,18 Seats available,2.7
482,Thrissur to Kozhikode,KSRTC (Kerala) - 594,Super Deluxe Non AC Seater Air Bus (2+2),21:55,01:25,03h 30m,INR 201,21 Seats available,2.7
483,Thrissur to Kozhikode,KSRTC (Kerala) - 819,Super Fast Non AC Seater (2+3),22:05,01:45,03h 40m,INR 181,49 Seats available,2.7
484,Thrissur to Kozhikode,KSRTC (Kerala) - 1955,Super Fast Non AC Seater (2+3),22:20,01:35,03h 15m,INR 181,44 Seats available,2.7
485,Thrissur to Kozhikode,KSRTC (Kerala) - 2131,Super Deluxe Non AC Seater Air Bus (2+2),22:35,01:50,03h 15m,INR 201,26 Seats available,2.7
486,Thrissur to Kozhikode,KSRTC (Kerala) - 515,Super Deluxe Non AC Seater Air Bus (2+2),22:55,01:25,02h 30m,INR 216,19 Seats available,2.7
487,Thrissur to Kozhikode,KSRTC (Kerala) - 811,Super Fast Non AC Seater (2+3),23:00,02:20,03h 20m,INR 181,48 Seats available,2.7
488,Thrissur to Kozhikode,KSRTC (Kerala) - 570,Super Deluxe Non AC Seater Air Bus (2+2),23:05,01:45,02h 40m,INR 216,36 Seats available,2.7
489,Thrissur to Kozhikode,KSRTC (Kerala) - 559,Super Deluxe Non AC Seater Air Bus (2+2),23:10,02:10,03h 00m,INR 216,33 Seats available,2.7
490,Thrissur to Kozhikode,KSRTC (Kerala) - 312,Super Fast Non AC Seater (2+3),23:15,02:45,03h 30m,INR 181,36 Seats available,2.7
491,Thrissur to Kozhikode,KSRTC (Kerala) - 585,Super Deluxe Non AC Seater Air Bus (2+2),23:30,02:55,03h 25m,INR 201,36 Seats available,2.7
492,Thrissur to Kozhikode,KSRTC (Kerala) - 352,Super Fast Non AC Seater (2+3),23:45,03:10,03h 25m,INR 181,42 Seats available,2.7
493,Thrissur to Kozhikode,KSRTC (Kerala) - 915,Super Fast Non AC Seater (2+3),23:45,03:10,03h 25m,INR 174,29 Seats available,2.7
494,Thrissur to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),23:59,03:35,03h 36m,INR 499,16 Seats available,4.0
495,Thrissur to Kozhikode,Ubc travels,A/C Semi Sleeper (2+2),22:30,01:00,02h 30m,INR 700,1 Seat available,3.9
496,Thrissur to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:31,01:25,02h 54m,INR 1100,8 Seats available,3.2
497,Thrissur to Kozhikode,Adrin Travels,A/C Seater/Sleeper (2+1),23:05,02:00,02h 55m,INR 1000,35 Seats available,4.0
498,Thrissur to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),23:20,03:00,03h 40m,INR 1100,9 Seats available,3.9
499,Thrissur to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),23:20,02:15,02h 55m,549,32 Seats available,4.0
500,Thrissur to Kozhikode,Surya Connect,Volvo A/C Semi Sleeper (2+2),23:20,02:10,02h 50m,INR 580,25 Seats available,4.3
501,Thrissur to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:30,02:20,02h 50m,INR 567,30 Seats available,4.0
502,Thrissur to Kozhikode,Kalpaka Travels 1,A/C Sleeper (2+1),23:40,02:30,02h 50m,INR 800,30 Seats available,4.0
503,Thrissur to Kozhikode,Cochin Express,A/C Sleeper (2+1),23:40,02:30,02h 50m,INR 900,17 Seats available,4.0
504,Thrissur to Kozhikode,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:40,02:45,03h 05m,630,23 Seats available,4.0
505,Thrissur to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),23:45,02:35,02h 50m,899,16 Seats available,4.0
506,Thrissur to Kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:47,03:40,03h 53m,1149,7 Seats available,3.9
507,Thrissur to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),23:50,03:35,0-21h 0-15m,599,30 Seats available,4.0
508,Thrissur to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),23:50,02:29,02h 39m,INR 700,29 Seats available,3.8
509,Thrissur to Kozhikode,Kalpaka Travels 1,A/C Semi Sleeper (2+2),23:55,03:00,03h 05m,INR 600,36 Seats available,4.0
510,Thrissur to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),23:55,02:45,02h 50m,INR 799,20 Seats available,4.0
511,Thrissur to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:55,03:50,03h 55m,INR 1000,12 Seats available,3.2
512,Thrissur to Kozhikode,Arya Travels,A/C Sleeper (2+1),23:59,03:15,03h 16m,INR 799,15 Seats available,3.1
513,Thrissur to Kozhikode,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:59,03:16,03h 17m,INR 649,34 Seats available,3.1
514,Thrissur to Kozhikode,EMERALD TRAVELS,A/C Sleeper (2+1),02:30,04:30,02h 00m,INR 900,22 Seats available,3.1
515,Thrissur to Kozhikode,Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,02:45,06:00,03h 15m,INR 650,1 Seat available,2.9
516,Kozhikode to Kalpetta (kerala),KSRTC (Kerala) - 549,Super Deluxe Non AC Seater Air Bus (2+2),22:15,00:50,02h 35m,INR 145,10 Seats available,4.0
517,Kozhikode to Kalpetta (kerala),KSRTC (Kerala) - 719,Super Fast Non AC Seater (2+3),23:00,01:00,02h 00m,INR 111,40 Seats available,4.0
518,Coimbatore to Ooty,KSRTC (Kerala) - 966,Super Fast Non AC Seater (2+3),19:00,21:30,02h 30m,INR 103,35 Seats available,3.3
519,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),18:55,21:25,02h 30m,INR 145,18 Seats available,3.5
520,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 815,Super Fast Non AC Seater (2+3),19:20,21:10,01h 50m,INR 111,46 Seats available,3.5
521,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),20:05,21:50,01h 45m,INR 145,24 Seats available,3.5
522,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 781,Super Fast Non AC Seater (2+3),20:20,22:45,02h 25m,INR 111,39 Seats available,3.5
523,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 409,Super Deluxe Non AC Seater Air Bus (2+2),20:30,22:15,01h 45m,INR 145,23 Seats available,3.5
524,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),20:30,22:40,02h 10m,INR 129,23 Seats available,3.5
525,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 560,Super Deluxe Non AC Seater Air Bus (2+2),20:35,22:10,01h 35m,INR 134,29 Seats available,3.5
526,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 1200,Super Deluxe Non AC Seater Air Bus (2+2),20:41,22:35,01h 54m,INR 134,23 Seats available,3.5
527,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),21:10,23:25,02h 15m,INR 111,39 Seats available,3.5
528,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 586,Super Deluxe Non AC Seater Air Bus (2+2),21:15,22:50,01h 35m,INR 129,34 Seats available,3.5
529,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 345,Super Fast Non AC Seater (2+3),21:51,23:55,02h 04m,INR 108,47 Seats available,3.5
530,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 407,Super Deluxe Non AC Seater Air Bus (2+2),22:00,23:25,01h 25m,INR 145,6 Seats available,3.5
531,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 793,Super Fast Non AC Seater (2+3),22:05,00:00,01h 55m,INR 111,41 Seats available,3.5
532,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 505,Super Deluxe Non AC Seater Air Bus (2+2),22:25,23:59,01h 34m,INR 145,23 Seats available,3.0
533,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 2072,Super Deluxe Non AC Seater Air Bus (2+2),22:55,00:30,01h 35m,INR 145,8 Seats available,3.5
534,Kalpetta (kerala) to Kozhikode,Cochin Express,A/C Sleeper (2+1),22:30,23:59,01h 29m,INR 807,7 Seats available,4.0
535,Kalpetta (kerala) to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:25,23:59,01h 34m,INR 667,21 Seats available,4.0
536,Kalpetta (kerala) to Kozhikode,Cochin Express,A/C Sleeper (2+1),22:30,23:59,01h 29m,INR 807,8 Seats available,4.0
537,Kalpetta (kerala) to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:25,23:59,01h 34m,INR 667,21 Seats available,4.0
538,Kalpetta (kerala) to Kozhikode,Sonia Travels,A/C Semi Sleeper (2+2),21:30,23:40,02h 10m,INR 300,30 Seats available,3.8
539,Kalpetta (kerala) to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),21:30,23:29,01h 59m,INR 750,19 Seats available,3.8
540,Kalpetta (kerala) to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),19:25,23:29,04h 04m,INR 750,17 Seats available,3.8
