,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
0,Chandigarh to Delhi,Chandigarh Transport Undertaking (CTU) - 165681,HVAC Seater (2+3),07:00,12:35,05h 35m,INR 404.76,44 Seats available,4.0
1,Chandigarh to Delhi,Chandigarh Transport Undertaking (CTU) - 165684,HVAC Seater (2+3),07:55,13:30,05h 35m,INR 404.76,47 Seats available,4.0
2,Chandigarh to Delhi,Chandigarh Transport Undertaking (CTU) - 165687,HVAC Seater (2+3),08:25,14:00,05h 35m,INR 404.76,47 Seats available,3.8
3,Chandigarh to Delhi,Chandigarh Transport Undertaking (CTU) - 165676,HVAC Seater (2+3),09:25,15:00,05h 35m,INR 404.76,47 Seats available,4.0
4,Chandigarh to Delhi,Chandigarh Transport Undertaking (CTU) - 165689,HVAC Seater (2+3),10:30,16:05,05h 35m,INR 404.76,47 Seats available,3.6
5,Chandigarh to Delhi,Chandigarh Transport Undertaking (CTU) - 165691,HVAC Seater (2+3),11:20,16:55,05h 35m,INR 404.76,47 Seats available,3.9
6,Chandigarh to Delhi,Chandigarh Transport Undertaking (CTU) - 165693,HVAC Seater (2+3),12:30,18:05,05h 35m,INR 404.76,45 Seats available,4.1
7,Chandigarh to Delhi,Chandigarh Transport Undertaking (CTU) - 165697,HVAC Seater (2+3),14:00,19:35,05h 35m,INR 404.76,47 Seats available,3.4
8,Chandigarh to Delhi,Chandigarh Transport Undertaking (CTU) - 165709,HVAC Seater (2+3),14:30,20:05,05h 35m,INR 404.76,47 Seats available,3.9
9,Chandigarh to Delhi,Chandigarh Transport Undertaking (CTU) - 165720,HVAC Seater (2+3),15:30,21:05,05h 35m,INR 404.76,46 Seats available,3.4
10,Chandigarh to Delhi,Chandigarh Transport Undertaking (CTU) - 165722,HVAC Seater (2+3),16:30,22:05,05h 35m,INR 404.76,47 Seats available,3.4
11,Chandigarh to Delhi,Chandigarh Transport Undertaking (CTU) - 165724,HVAC Seater (2+3),17:00,22:35,05h 35m,INR 404.76,47 Seats available,4.6
12,Chandigarh to Delhi,Chandigarh Transport Undertaking (CTU) - 165726,HVAC Seater (2+3),17:30,23:05,05h 35m,INR 404.76,47 Seats available,4.4
13,Chandigarh to Delhi,FlixBus,A/C Seater (2+2),00:00,05:00,05h 00m,INR 252,26 Seats available,3.6
14,Chandigarh to Delhi,FlixBus,A/C Seater (2+2),00:00,05:00,29h 00m,INR 245,26 Seats available,3.6
15,Chandigarh to Delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),00:05,04:55,04h 50m,360,11 Seats available,4.8
16,Chandigarh to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),00:30,04:45,04h 15m,474,8 Seats available,4.3
17,Chandigarh to Delhi,FlixBus,A/C Seater (2+2),00:30,05:20,04h 50m,INR 322,31 Seats available,3.6
18,Chandigarh to Delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),00:30,05:20,04h 50m,495,13 Seats available,3.8
19,Chandigarh to Delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),00:45,05:05,04h 20m,360,6 Seats available,4.5
20,Chandigarh to Delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),00:55,05:30,04h 35m,450,14 Seats available,5.0
21,Chandigarh to Delhi,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:00,05:30,04h 30m,504,6 Seats available,4.1
22,Chandigarh to Delhi,Northern Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),01:00,05:15,04h 15m,INR 449,21 Seats available,3.7
23,Chandigarh to Delhi,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),01:00,05:30,04h 30m,540,18 Seats available,3.6
24,Chandigarh to Delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),01:15,06:20,05h 05m,INR 550,11 Seats available,4.2
25,Chandigarh to Delhi,FlixBus,A/C Seater (2+2),01:15,06:00,04h 45m,INR 260,22 Seats available,3.6
26,Chandigarh to Delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),01:15,05:30,04h 15m,523,14 Seats available,4.6
27,Chandigarh to Delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),01:20,06:00,04h 40m,INR 449,14 Seats available,4.1
28,Chandigarh to Delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),01:25,06:20,04h 55m,INR 350,22 Seats available,4.3
29,Chandigarh to Delhi,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:30,05:45,04h 15m,495,6 Seats available,4.6
30,Chandigarh to Delhi,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),01:30,05:55,04h 25m,480,35 Seats available,4.3
31,Chandigarh to Delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),01:30,05:30,04h 00m,428,6 Seats available,4.3
32,Chandigarh to Delhi,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),01:40,06:30,04h 50m,360,18 Seats available,4.7
33,Chandigarh to Delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),01:50,06:00,04h 10m,475,21 Seats available,4.7
34,Chandigarh to Delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),02:00,06:35,04h 35m,INR 404,16 Seats available,4.0
35,Chandigarh to Delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),02:00,06:40,04h 40m,587,10 Seats available,4.1
36,Chandigarh to Delhi,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),02:00,06:30,04h 30m,INR 999,33 Seats available,3.5
37,Chandigarh to Delhi,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),02:00,06:20,04h 20m,475,7 Seats available,4.7
38,Chandigarh to Delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),02:10,05:45,03h 35m,476,13 Seats available,3.2
39,Chandigarh to Delhi,Laxmi holidays,VE A/C Sleeper (2+1),02:15,06:45,04h 30m,475,23 Seats available,4.8
40,Chandigarh to Delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:15,06:30,04h 15m,428,21 Seats available,4.5
41,Chandigarh to Delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),02:15,06:30,04h 15m,532,6 Seats available,4.3
42,Chandigarh to Delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),02:20,07:00,04h 40m,457,22 Seats available,5.0
43,Chandigarh to Delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),03:00,07:30,04h 30m,532,13 Seats available,4.5
44,Chandigarh to Delhi,FlixBus,A/C Seater (2+2),03:05,07:55,04h 50m,INR 252,25 Seats available,3.6
45,Chandigarh to Delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),03:20,07:30,04h 10m,475,10 Seats available,4.3
46,Chandigarh to Delhi,Ram Dalal Holidays,A/C Seater/Sleeper (2+1),03:30,07:30,04h 00m,369,9 Seats available,4.8
47,Chandigarh to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),03:30,07:45,04h 15m,475,10 Seats available,4.8
48,Chandigarh to Delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),03:30,08:00,04h 30m,532,6 Seats available,4.6
49,Chandigarh to Delhi,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),03:40,07:45,04h 05m,INR 522,7 Seats available,3.8
50,Chandigarh to Delhi,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),03:50,08:30,04h 40m,INR 350,18 Seats available,3.6
51,Chandigarh to Delhi,Gola Bus Service,VE A/C Seater / Sleeper (2+1),03:50,07:50,04h 00m,INR 499,19 Seats available,4.4
52,Chandigarh to Delhi,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),03:55,08:50,04h 55m,519,3 Seats available,5.0
53,Chandigarh to Delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),05:10,09:50,04h 40m,522,29 Seats available,4.5
54,Chandigarh to Delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),05:30,10:20,04h 50m,513,33 Seats available,4.3
55,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),05:30,10:20,04h 50m,404,25 Seats available,3.4
56,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),06:00,11:15,05h 15m,439,25 Seats available,4.0
57,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),08:00,13:20,05h 20m,348,34 Seats available,3.7
58,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),09:00,14:20,05h 20m,363,36 Seats available,4.0
59,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),10:00,15:30,05h 30m,348,37 Seats available,3.8
60,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),10:30,15:35,05h 05m,404,34 Seats available,3.7
61,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),11:00,16:30,05h 30m,348,38 Seats available,3.5
62,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),12:00,17:30,05h 30m,348,35 Seats available,3.4
63,Chandigarh to Delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),13:00,19:30,06h 30m,428,14 Seats available,4.7
64,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),13:00,18:30,05h 30m,348,40 Seats available,3.3
65,Chandigarh to Delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),13:40,19:30,05h 50m,INR 360,15 Seats available,4.4
66,Chandigarh to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),14:00,19:00,05h 00m,INR 300,35 Seats available,3.5
67,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),14:30,20:00,05h 30m,356,41 Seats available,3.4
68,Chandigarh to Delhi,FlixBus,A/C Seater (2+2),15:00,20:15,05h 15m,INR 252,33 Seats available,3.6
69,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),15:30,21:00,05h 30m,356,37 Seats available,3.8
70,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),16:00,21:10,05h 10m,404,34 Seats available,3.6
71,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),16:30,21:55,05h 25m,349,38 Seats available,3.4
72,Chandigarh to Delhi,FlixBus,A/C Seater (2+2),17:00,23:05,06h 05m,INR 252,29 Seats available,3.6
73,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),17:30,22:55,05h 25m,348,40 Seats available,4.2
74,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),18:30,23:55,05h 25m,372,39 Seats available,4.2
75,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),20:00,01:20,05h 20m,348,40 Seats available,4.2
76,Chandigarh to Delhi,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:10,02:15,06h 05m,INR 599,34 Seats available,3.9
77,Chandigarh to Delhi,Khurana Bus Service,Volvo A/C (2+2),21:10,02:40,05h 30m,400,32 Seats available,3.7
78,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),22:00,03:15,05h 15m,348,44 Seats available,4.4
79,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),22:30,03:55,05h 25m,486,31 Seats available,4.0
80,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),23:00,04:15,05h 15m,348,44 Seats available,3.9
81,Chandigarh to Delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,04:30,05h 30m,474,46 Seats available,4.4
82,Chandigarh to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,04:20,05h 20m,569,35 Seats available,4.3
83,Chandigarh to Delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:15,04:00,04h 45m,444,33 Seats available,4.5
84,Chandigarh to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,04:30,05h 00m,569,36 Seats available,4.8
85,Chandigarh to Delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:35,04:30,04h 55m,INR 399,46 Seats available,4.7
86,Chandigarh to Delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:40,04:45,05h 05m,399,34 Seats available,4.5
87,Chandigarh to Delhi,NueGo,Electric A/C Seater (2+2),23:45,05:00,05h 15m,363,36 Seats available,4.0
88,Chandigarh to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:45,04:25,04h 40m,INR 348,40 Seats available,3.0
89,Chandigarh to Delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:45,04:35,04h 50m,480,29 Seats available,4.7
90,Chandigarh to Delhi,City Land Travels,A/C Sleeper (2+1),23:59,04:10,04h 11m,INR 538,34 Seats available,3.6
91,Chandigarh to Delhi,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),00:30,05:15,04h 45m,555,42 Seats available,1.6
92,Chandigarh to Delhi,Zakir Flights,Volvo A/C Semi Sleeper (2+2),00:55,06:00,05h 05m,584,31 Seats available,2.9
93,Chandigarh to Delhi,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),01:15,08:15,07h 00m,INR 3000,47 Seats available,2.3
94,Chandigarh to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),01:30,06:00,04h 30m,INR 510,15 Seats available,2.2
95,Chandigarh to Delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),01:30,06:15,04h 45m,INR 600,12 Seats available,2.7
96,Chandigarh to Delhi,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),01:35,06:30,04h 55m,INR 450,23 Seats available,2.8
97,Chandigarh to Delhi,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),02:00,06:00,04h 00m,499,3 Seats available,2.8
98,Chandigarh to Delhi,FlixBus,A/C Seater (2+2),08:00,13:40,05h 40m,INR 99,38 Seats available,2.6
99,Chandigarh to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),13:00,18:30,05h 30m,INR 250,35 Seats available,2.1
100,Chandigarh to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),13:05,18:30,05h 25m,INR 250,35 Seats available,2.7
101,Chandigarh to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),13:25,19:00,05h 35m,INR 300,35 Seats available,1.8
102,Chandigarh to Delhi,Khurana Bus Service,Volvo A/C (2+2),20:50,02:40,05h 50m,INR 400,31 Seats available,2.8
103,Chandigarh to Delhi,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),00:45,05:10,04h 25m,INR 700,16 Seats available,3.1
104,Chandigarh to Delhi,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),00:50,06:30,05h 40m,INR 1649,41 Seats available,4.0
105,Chandigarh to Delhi,Suswagtam Tours,Volvo A/C Semi Sleeper (2+2),00:59,05:55,04h 56m,1304,41 Seats available,3.6
106,Chandigarh to Delhi,Metahills holidays,Scania A/C Semi Sleeper (2+2),01:00,05:31,04h 31m,INR 800,49 Seats available,3.5
107,Chandigarh to Delhi,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),01:10,06:00,04h 50m,INR 707,26 Seats available,4.3
108,Chandigarh to Delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),01:10,05:30,04h 20m,675,15 Seats available,3.8
109,Chandigarh to Delhi,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),01:10,07:00,05h 50m,INR 700,29 Seats available,4.1
110,Chandigarh to Delhi,Lavish Travels,A/C Seater / Sleeper (2+2),01:15,05:30,04h 15m,674,5 Seats available,3.4
111,Chandigarh to Delhi,Apex Bus Travels,A/C Seater / Sleeper (2+2),01:15,10:00,08h 45m,899,38 Seats available,3.4
112,Chandigarh to Delhi,SHRI BALAJII TRAVELS,Volvo A/C Semi Sleeper (2+2),01:40,06:15,04h 35m,INR 4000,41 Seats available,No rating
113,Chandigarh to Delhi,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),01:45,06:00,04h 15m,630,8 Seats available,4.9
114,Chandigarh to Delhi,Zingbus Plus,Scania A/C Semi Sleeper (2+2),01:45,06:15,04h 30m,751,20 Seats available,3.7
115,Chandigarh to Delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),01:55,06:10,04h 15m,890,10 Seats available,4.1
116,Chandigarh to Delhi,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:59,06:30,04h 31m,657,25 Seats available,5.0
117,Chandigarh to Delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),02:00,06:00,04h 00m,617,17 Seats available,4.6
118,Chandigarh to Delhi,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),02:00,06:30,04h 30m,INR 949,45 Seats available,3.5
119,Chandigarh to Delhi,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),02:00,06:00,04h 00m,855,32 Seats available,3.9
120,Chandigarh to Delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),02:04,06:00,03h 56m,720,10 Seats available,5.0
121,Chandigarh to Delhi,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),02:15,05:50,03h 35m,INR 949,33 Seats available,3.5
122,Chandigarh to Delhi,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),02:30,06:30,04h 00m,698,18 Seats available,3.8
123,Chandigarh to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),02:30,07:00,04h 30m,618,6 Seats available,4.0
124,Chandigarh to Delhi,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),02:40,07:40,05h 00m,800,3 Seats available,4.8
125,Chandigarh to Delhi,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),02:45,07:00,04h 15m,INR 1649,41 Seats available,4.0
126,Chandigarh to Delhi,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),02:45,06:55,04h 10m,653,8 Seats available,4.4
127,Chandigarh to Delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),02:45,07:30,04h 45m,630,1 Seat available,3.8
128,Chandigarh to Delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),02:50,07:45,04h 55m,1395,41 Seats available,3.8
129,Chandigarh to Delhi,Metahills holidays,Scania A/C Semi Sleeper (2+2),03:00,07:31,04h 31m,900,49 Seats available,3.5
130,Chandigarh to Delhi,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),03:00,05:30,02h 30m,INR 700,25 Seats available,4.1
131,Chandigarh to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),03:15,07:30,04h 15m,902,1 Seat available,4.4
132,Chandigarh to Delhi,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),03:30,08:00,04h 30m,760,20 Seats available,4.9
133,Chandigarh to Delhi,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),03:40,08:15,04h 35m,INR 799,12 Seats available,4.1
134,Chandigarh to Delhi,IntrCity SmartBus,AC Sleeper (2+1),04:15,08:25,04h 10m,INR 799,34 Seats available,4.3
135,Chandigarh to Delhi,IntrCity SmartBus,AC Sleeper (2+1),04:20,08:30,04h 10m,INR 712,14 Seats available,4.8
136,Chandigarh to Delhi,Metahills holidays,Scania A/C Semi Sleeper (2+2),04:30,09:01,04h 31m,990,37 Seats available,3.5
137,Chandigarh to Delhi,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),04:30,09:30,05h 00m,1756,49 Seats available,3.7
138,Chandigarh to Delhi,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),04:30,08:45,04h 15m,673,7 Seats available,3.6
139,Chandigarh to Delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),04:30,08:30,04h 00m,712,10 Seats available,4.5
140,Chandigarh to Delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),04:50,09:00,04h 10m,712,22 Seats available,4.5
141,Chandigarh to Delhi,Holiday Appeal Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),05:00,09:00,04h 00m,INR 799,49 Seats available,4.1
142,Chandigarh to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),21:00,03:40,06h 40m,673,38 Seats available,4.6
143,Chandigarh to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),21:30,03:50,06h 20m,619,33 Seats available,3.6
144,Chandigarh to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:20,04:00,05h 40m,619,33 Seats available,3.4
145,Chandigarh to Delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,04:00,05h 00m,1395,41 Seats available,3.8
146,Chandigarh to Delhi,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:55,04:45,04h 50m,INR 873,31 Seats available,3.5
147,Chandigarh to Delhi,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:55,05:45,05h 50m,INR 873,35 Seats available,3.5
148,Chandigarh to Delhi,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:55,04:45,04h 50m,INR 873,33 Seats available,3.5
149,Chandigarh to Delhi,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:55,05:45,05h 50m,INR 873,33 Seats available,3.5
150,Chandigarh to Delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:55,05:45,05h 50m,765,41 Seats available,3.8
151,Chandigarh to Delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:55,05:30,05h 35m,765,41 Seats available,3.8
152,Chandigarh to Delhi,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,06:15,06h 16m,749,22 Seats available,3.3
153,Chandigarh to Delhi,Ashok Travels,A/C Seater / Sleeper (2+2),00:00,06:00,06h 00m,INR 759,52 Seats available,2.5
154,Chandigarh to Delhi,Yolo Bus,Volvo A/C Semi Sleeper (2+2),00:45,05:42,04h 57m,INR 1914,49 Seats available,2.0
155,Chandigarh to Delhi,Big Bus,A/C Seater / Sleeper (2+2),01:00,05:30,04h 30m,INR 795,28 Seats available,2.6
156,Chandigarh to Delhi,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),02:00,06:00,04h 00m,899,31 Seats available,2.3
157,Chandigarh to Delhi,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),02:30,06:30,04h 00m,719,29 Seats available,2.2
158,Chandigarh to Delhi,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),03:00,06:00,03h 00m,854,5 Seats available,2.4
159,Chandigarh to Delhi,Cab India Travels,Volvo A/C Semi Sleeper (2+2),03:00,07:02,04h 02m,924,41 Seats available,2.8
160,Chandigarh to Delhi,RAO TRAVELS INDIA PVT LTD.,Volvo AC Seater Pushback 2+2,03:30,07:30,04h 00m,INR 1500,40 Seats available,2.3
161,Chandigarh to Delhi,Big Bus,A/C Seater / Sleeper (2+2),03:30,08:00,04h 30m,INR 799,34 Seats available,2.6
162,Chandigarh to Delhi,Big Bus,A/C Seater / Sleeper (2+2),05:30,10:00,04h 30m,INR 799,32 Seats available,2.6
163,Chandigarh to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),15:05,20:00,04h 55m,979,34 Seats available,2.8
164,Chandigarh to Delhi,NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),16:30,22:30,06h 00m,INR 1699,32 Seats available,2.0
165,Chandigarh to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:05,23:00,04h 55m,853,25 Seats available,1.8
166,Chandigarh to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,02:30,06h 00m,709,35 Seats available,2.7
167,Chandigarh to Delhi,Shri Krishna Bus Service,A/C Seater / Sleeper (2+1),22:35,04:18,05h 43m,INR 999,40 Seats available,2.6
168,Chandigarh to Delhi,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),23:55,04:00,04h 05m,INR 1999,41 Seats available,2.5
169,Chandigarh to Delhi,Reo India Travels,Volvo A/C Semi Sleeper (2+2),23:59,04:20,04h 21m,615,19 Seats available,2.9
170,Delhi to Chandigarh,HRTC - 69,Himsuta AC Seater Volvo/Scania 2+2,00:40,05:45,05h 05m,INR 523,33 Seats available,4.8
171,Delhi to Chandigarh,HRTC - 689,A/C Executive (2+3),05:20,10:30,05h 10m,INR 365,33 Seats available,3.9
172,Delhi to Chandigarh,HRTC - 1139,Ordinary 3+2 Non AC Seater,06:00,10:35,04h 35m,INR 285,37 Seats available,3.9
173,Delhi to Chandigarh,HRTC - 886,Ordinary 3+2 Non AC Seater,06:20,12:10,05h 50m,INR 270,37 Seats available,3.9
174,Delhi to Chandigarh,HRTC - 505,Ordinary 3+2 Non AC Seater,06:40,12:20,05h 40m,INR 270,37 Seats available,3.9
175,Delhi to Chandigarh,HRTC - 6,Himsuta AC Seater Volvo/Scania 2+2,06:45,11:00,04h 15m,INR 523,34 Seats available,2.4
176,Delhi to Chandigarh,HRTC - 165,Himsuta AC Seater Volvo/Scania 2+2,07:00,12:00,05h 00m,INR 528,30 Seats available,3.2
177,Delhi to Chandigarh,HRTC - 506,Ordinary 3+2 Non AC Seater,07:03,12:14,05h 11m,INR 280,37 Seats available,3.9
178,Delhi to Chandigarh,HRTC - 503,A/C Executive (2+3),07:10,12:00,04h 50m,INR 365,44 Seats available,3.9
179,Delhi to Chandigarh,HRTC - 533,Ordinary 3+2 Non AC Seater,07:20,13:25,06h 05m,INR 286,37 Seats available,3.9
180,Delhi to Chandigarh,HRTC - 509,Ordinary 3+2 Non AC Seater,07:50,15:00,07h 10m,INR 281,37 Seats available,3.9
181,Delhi to Chandigarh,HRTC - 592,A/C Executive (2+3),08:05,14:05,06h 00m,INR 280,42 Seats available,3.4
182,Delhi to Chandigarh,HRTC - 129,Ordinary 3+2 Non AC Seater,08:50,14:35,05h 45m,INR 280,37 Seats available,3.9
183,Delhi to Chandigarh,HRTC - 7,Himsuta AC Seater Volvo/Scania 2+2,09:25,14:00,04h 35m,INR 523,21 Seats available,5.0
184,Delhi to Chandigarh,HRTC - 512,A/C Executive (2+3),10:00,15:50,05h 50m,INR 380,41 Seats available,3.0
185,Delhi to Chandigarh,HRTC - 513,Ordinary 3+2 Non AC Seater,10:30,15:00,04h 30m,INR 285,27 Seats available,3.2
186,Delhi to Chandigarh,HRTC - 657,Ordinary 3+2 Non AC Seater,11:00,17:00,06h 00m,INR 280,33 Seats available,3.9
187,Delhi to Chandigarh,HRTC - 514,Ordinary 3+2 Non AC Seater,11:30,17:40,06h 10m,INR 270,37 Seats available,3.9
188,Delhi to Chandigarh,HRTC - 6754,A/C Executive (2+3),12:00,17:10,05h 10m,INR 380,38 Seats available,3.3
189,Delhi to Chandigarh,HRTC - 515,Ordinary 3+2 Non AC Seater,12:30,17:30,05h 00m,INR 280,37 Seats available,3.9
190,Delhi to Chandigarh,HRTC - 562,Ordinary 3+2 Non AC Seater,15:15,21:10,05h 55m,INR 285,37 Seats available,3.9
191,Delhi to Chandigarh,HRTC - 522,Ordinary 3+2 Non AC Seater,16:35,22:00,05h 25m,INR 285,36 Seats available,3.9
192,Delhi to Chandigarh,HRTC - 521,Ordinary 3+2 Non AC Seater,16:40,22:20,05h 40m,INR 265,37 Seats available,3.9
193,Delhi to Chandigarh,HRTC - 525,Ordinary 3+2 Non AC Seater,16:50,22:46,05h 56m,INR 285,27 Seats available,3.9
