,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
545,Jaipur (Rajasthan) to Bhilwara,Ashok Travels Mandsaur Group,NON A/C Sleeper (2+1),23:30,02:15,02h 45m,600,32 Seats available,1.0
546,Jaipur (Rajasthan) to Bhilwara,Rishabh travels,AC Sleeper (2+1),23:11,04:31,05h 20m,740,24 Seats available,2.0
547,Jaipur (Rajasthan) to Bhilwara,Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:30,04:00,05h 30m,INR 400,34 Seats available,2.2
548,Jaipur (Rajasthan) to Bhilwara,Gajraj Travels,A/C Sleeper (2+1),01:30,05:00,03h 30m,INR 1200,3 Seats available,4.4
549,Jaipur (Rajasthan) to Bhilwara,Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),00:20,04:05,03h 45m,740,10 Seats available,4.1
550,Jaipur (Rajasthan) to Bhilwara,Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),23:45,03:30,03h 45m,INR 900,34 Seats available,4.1
551,Jaipur (Rajasthan) to Bhilwara,Shrinath® Travel Agency Pvt. Ltd.,Bharat Benz A/C Sleeper (2+1),16:00,22:20,06h 20m,INR 500,36 Seats available,4.1
552,Jaipur (Rajasthan) to Bhilwara,Humsafar Travels,A/C Seater / Sleeper (2+1),16:00,21:30,05h 30m,1125,46 Seats available,4.0
553,Jaipur (Rajasthan) to Bhilwara,Ashok tour and travels,NON A/C Sleeper (2+1),11:00,17:00,06h 00m,INR 600,8 Seats available,4.0
554,Jaipur (Rajasthan) to Bhilwara,Gajraj bus service,Bharat Benz A/C Sleeper (2+1),11:45,18:00,06h 15m,INR 1000,32 Seats available,3.9
555,Jaipur (Rajasthan) to Bhilwara,B.R. Travels,AC Sleeper (2+1),22:31,02:01,03h 30m,INR 3332.38,36 Seats available,No rating
556,Jaipur (Rajasthan) to Bhilwara,B.R. Travels,A/C Seater / Sleeper (2+1),22:01,01:31,03h 30m,INR 1142.86,38 Seats available,No rating
557,Jaipur (Rajasthan) to Bhilwara,B R Travels,A/C Seater / Sleeper (2+1),22:25,02:05,03h 40m,INR 900,38 Seats available,3.9
558,Jaipur (Rajasthan) to Bhilwara,Western Bus,VE A/C Sleeper (2+1),04:50,08:00,03h 10m,INR 910,31 Seats available,3.8
559,Jaipur (Rajasthan) to Bhilwara,Ashok Travels Mandsaur Group,NON A/C Sleeper (2+1),01:45,06:00,04h 15m,INR 610,17 Seats available,3.7
560,Jaipur (Rajasthan) to Bhilwara,Ashok Travels Mandsaur Group,Non A/C Seater / Sleeper (2+1),00:30,05:30,05h 00m,INR 610,40 Seats available,3.7
561,Jaipur (Rajasthan) to Bhilwara,Sagwan Travels,A/C Seater / Sleeper (2+1),20:10,01:35,05h 25m,570,30 Seats available,3.6
562,Jaipur (Rajasthan) to Bhilwara,VIKAS TRAVELS ®,VE A/C Sleeper (2+1),02:50,07:00,04h 10m,INR 1200,2 Seats available,3.5
563,Jaipur (Rajasthan) to Bhilwara,Laxmi Shatabdi Travels,NON A/C Sleeper (2+1),19:30,23:30,04h 00m,INR 600,35 Seats available,3.5
564,Jaipur (Rajasthan) to Bhilwara,Laxmi Shatabdi Travels,NON AC Seater / Sleeper 2+1,21:30,02:00,04h 30m,INR 450,34 Seats available,3.5
565,Jaipur (Rajasthan) to Bhilwara,Gujarat Travels,AC Sleeper (2+1),17:30,23:30,06h 00m,760,34 Seats available,3.4
566,Jaipur (Rajasthan) to Bhilwara,Goyal Travels,A/C Seater / Sleeper (2+1),20:00,01:00,05h 00m,INR 500,42 Seats available,3.3
567,Jaipur (Rajasthan) to Bhilwara,Mahalaxmi Travels,A/C Seater / Sleeper (2+1),19:00,23:55,04h 55m,INR 499,35 Seats available,3.3
568,Jaipur (Rajasthan) to Bhilwara,Goyal Travels,A/C Seater / Sleeper (2+1),19:30,00:15,04h 45m,INR 500,32 Seats available,3.3
569,Jaipur (Rajasthan) to Bhilwara,Nandu Travels,A/C Sleeper (2+1),02:48,06:17,03h 29m,INR 800,20 Seats available,3.3
570,Jaipur (Rajasthan) to Bhilwara,New Babu Travels,A/C Seater/Sleeper (2+1),22:45,03:45,05h 00m,INR 523.81,22 Seats available,3.2
571,Jaipur (Rajasthan) to Bhilwara,VGO BUS,VE A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,INR 599,40 Seats available,3.1
572,Jaipur (Rajasthan) to Bhilwara,Gayatri Travels,NON AC Seater / Sleeper 2+1,23:00,05:15,06h 15m,380,37 Seats available,2.9
573,Jaipur (Rajasthan) to Bhilwara,Western Bus,VE A/C Sleeper (2+1),23:35,03:45,04h 10m,INR 810,35 Seats available,3.8
574,Jaipur (Rajasthan) to Bhilwara,Mahalaxmi Travels,A/C Seater/Sleeper (2+1),22:15,02:45,04h 30m,INR 499,30 Seats available,2.9
575,Jaipur (Rajasthan) to Bhilwara,Parshwanath Travel Pvt. Ltd,A/C Sleeper (2+1),19:30,00:30,05h 00m,452,27 Seats available,2.6
576,Jaipur (Rajasthan) to Bhilwara,Ravi Travels,A/C Seater/Sleeper (2+1),19:45,01:05,05h 20m,475,40 Seats available,2.7
577,Jaipur (Rajasthan) to Bhilwara,SURYAVANSHI TRAVELS,A/C Seater / Sleeper (2+1),00:30,04:20,03h 50m,INR 2200,36 Seats available,4.5
578,Jaipur (Rajasthan) to Bhilwara,SURYAVANSHI TRAVELS,A/C Seater / Sleeper (2+1),20:00,01:00,05h 00m,INR 850,36 Seats available,4.5
579,Jaipur (Rajasthan) to Bhilwara,R S YADAV SMART BUS PRIVATE LIMITED,Bharat Benz A/C Seater /Sleeper (2+1),01:30,04:28,02h 58m,INR 1299,32 Seats available,4.4
580,Jaipur (Rajasthan) to Bhilwara,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),23:20,04:25,05h 05m,INR 1585,30 Seats available,4.3
581,Jaipur (Rajasthan) to Bhilwara,Jai Shrinath Travels,A/C Seater / Sleeper (2+2),19:50,01:50,06h 00m,INR 600,20 Seats available,4.3
582,Jaipur (Rajasthan) to Bhilwara,Shrinath Solitaire,Bharat Benz A/C Sleeper (2+1),23:45,03:45,04h 00m,INR 900,20 Seats available,2.4
583,Jaipur (Rajasthan) to Bhilwara,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),22:05,03:30,05h 25m,INR 600,42 Seats available,2.3
584,Jaipur (Rajasthan) to Bhilwara,Ajay Raj Travel Agency,Bharat Benz A/C Seater /Sleeper (2+1),23:05,03:50,04h 45m,463,29 Seats available,2.3
585,Jaipur (Rajasthan) to Bhilwara,Shrinath® Travel Agency Pvt. Ltd.,AC Sleeper (2+1),02:50,06:35,03h 45m,1573,36 Seats available,4.1
586,Jaipur (Rajasthan) to Bhilwara,Shrinath® Travel Agency Pvt. Ltd.,A/C Seater / Sleeper (2+1),21:00,02:15,05h 15m,INR 400,40 Seats available,4.1
587,Jaipur (Rajasthan) to Bhilwara,Amit Travels,A/C Seater / Sleeper (2+1),04:16,09:20,05h 04m,INR 300,24 Seats available,1.4
588,Jaipur (Rajasthan) to Bhilwara,VIKAS TRAVELS ®,Non A/C Seater / Sleeper (2+1),02:40,08:40,06h 00m,INR 475.24,24 Seats available,3.5
589,Jaipur (Rajasthan) to Bhilwara,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),02:40,06:30,03h 50m,INR 2999,38 Seats available,3.4
590,Jaipur (Rajasthan) to Bhilwara,Mahalaxmi Travels,A/C Sleeper (2+1),21:30,02:30,05h 00m,INR 799,34 Seats available,3.3
591,Jaipur (Rajasthan) to Bhilwara,Chouhan travels and Cargo,NON A/C Sleeper (2+1),19:29,01:15,05h 46m,INR 700,36 Seats available,3.2
592,Jaipur (Rajasthan) to Bhilwara,Pareek Travels,NON A/C Sleeper (2+1),17:40,23:40,06h 00m,INR 600,36 Seats available,3.0
593,Jaipur (Rajasthan) to Bhilwara,Pareek Travels,A/C Seater / Sleeper (2+1),20:00,00:45,04h 45m,INR 500,40 Seats available,3.0
594,Jaipur (Rajasthan) to Bhilwara,Om shree ji travles,NON A/C Sleeper (2+1),00:20,05:20,05h 00m,INR 900,32 Seats available,2.9
595,Jaipur (Rajasthan) to Bhilwara,Kothari Travels (Shri Solanki Travels),NON A/C Seater/ Sleeper (2+1),20:00,02:30,06h 30m,475,37 Seats available,2.8
596,Jaipur (Rajasthan) to Bhilwara,Rewar Travels,A/C Sleeper (2+1),19:30,01:30,06h 00m,INR 1699,31 Seats available,2.8
597,Jaipur (Rajasthan) to Bhilwara,Bharat Travels,NON AC Seater / Sleeper 2+1,18:00,23:55,05h 55m,463,33 Seats available,2.8
598,Jaipur (Rajasthan) to Bhilwara,Raj Travels(EXPRESS),A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,INR 500,36 Seats available,2.8
599,Jaipur (Rajasthan) to Bhilwara,Shri Chirag Travel Agency,AC Sleeper (2+1),03:30,09:18,05h 48m,2070,36 Seats available,2.7
600,Jaipur (Rajasthan) to Bhilwara,Shri Chirag Travel Agency,AC Sleeper (2+1),04:19,10:21,06h 02m,1774,37 Seats available,2.7
601,Jaipur (Rajasthan) to Bhilwara,Jophar Bharat Travels,NON A/C Sleeper (2+1),18:30,23:00,04h 30m,570,30 Seats available,2.5
602,Jaipur (Rajasthan) to Bhilwara,Shrinath Solitaire,A/C Sleeper (2+1),22:30,02:45,04h 15m,INR 1200,36 Seats available,2.4
603,Jaipur (Rajasthan) to Bhilwara,Chandra Travel Singhana,A/C Seater / Sleeper (2+1),21:35,03:15,05h 40m,INR 450,34 Seats available,2.2
604,Jaipur (Rajasthan) to Bhilwara,BG Travels,NON A/C Sleeper (2+1),20:30,02:30,06h 00m,902,36 Seats available,2.2
605,Jaipur (Rajasthan) to Bhilwara,Mahadev Travels,A/C Seater / Sleeper (2+1),16:15,21:30,05h 15m,INR 4000,40 Seats available,2.2
606,Jaipur (Rajasthan) to Bhilwara,Jai Shree Ganesh Travels,A/C Sleeper (2+1),20:00,02:04,06h 04m,INR 800,36 Seats available,2.0
607,Jaipur (Rajasthan) to Bhilwara,Rajat Rides Tours and Travels,A/C Sleeper (2+1),14:15,20:00,05h 45m,INR 800,25 Seats available,2.1
608,Jaipur (Rajasthan) to Bhilwara,Jai Shree Ganesh Travels,AC Sleeper (2+1),02:10,06:10,04h 00m,INR 700,26 Seats available,2.0
609,Jaipur (Rajasthan) to Bhilwara,New Bharat Travels,NON AC Seater / Sleeper 2+1,19:00,00:00,05h 00m,INR 1000,26 Seats available,1.4
610,Jaipur (Rajasthan) to Bhilwara,New Bharat Travels,NON AC Seater / Sleeper 2+1,18:15,23:00,04h 45m,INR 600,34 Seats available,1.4
611,Jaipur (Rajasthan) to Bhilwara,Jain Pareek Travels,NON AC Seater / Sleeper 2+1,18:30,23:59,05h 29m,INR 400,34 Seats available,1.0
612,Jaipur (Rajasthan) to Bhilwara,RATHORE NANDU SHREENATH TRAVELS,Non A/C Seater / Sleeper (2+1),18:30,00:40,06h 10m,INR 400,34 Seats available,No rating
613,Jaipur (Rajasthan) to Bhilwara,Rathi Travels Business Class,NON A/C Sleeper (2+2),03:20,09:16,05h 56m,INR 1000,48 Seats available,No rating
614,Jaipur (Rajasthan) to Bhilwara,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),22:45,04:10,05h 25m,570,37 Seats available,1.0
615,Jaipur (Rajasthan) to Bhilwara,Shree Balaji Travels Neemuch,NON A/C Sleeper (2+1),23:00,04:00,05h 00m,630,30 Seats available,No rating
616,Kota(Rajasthan) to Udaipur,RSRTC - 180764,Semi Deluxe Non AC Seater 2+2,05:00,11:30,06h 30m,INR 333,35 Seats available,3.8
617,Kota(Rajasthan) to Udaipur,RSRTC - 173111,Express Non AC Seater 2+3,07:15,14:20,07h 05m,INR 313,42 Seats available,3.7
618,Kota(Rajasthan) to Udaipur,RSRTC - 167853,Express Non AC Seater 2+3,08:15,14:30,06h 15m,INR 306,42 Seats available,3.7
619,Kota(Rajasthan) to Udaipur,RSRTC - 165974,Express Non AC Seater 2+3,11:30,17:45,06h 15m,INR 306,42 Seats available,3.3
620,Kota(Rajasthan) to Udaipur,RSRTC - 166880,Express Non AC Seater 2+3,12:45,19:15,06h 30m,INR 306,42 Seats available,2.9
621,Kota(Rajasthan) to Udaipur,RSRTC - 180763,Semi Deluxe Non AC Seater 2+2,14:15,20:45,06h 30m,INR 333,35 Seats available,3.2
622,Kota(Rajasthan) to Udaipur,RSRTC - 159864,NON AC Seater / Sleeper 2+1,15:15,22:00,06h 45m,INR 380,24 Seats available,4.2
623,Kota(Rajasthan) to Udaipur,Paras Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,362,21 Seats available,4.0
624,Kota(Rajasthan) to Udaipur,Jai Shrinath Ji Ki ® Travels,NON AC Seater / Sleeper 2+1,22:00,05:00,07h 00m,INR 350,41 Seats available,3.8
625,Kota(Rajasthan) to Udaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:00,07h 00m,INR 350,31 Seats available,3.5
626,Kota(Rajasthan) to Udaipur,AdNavrang Travels,A/C Seater / Sleeper (2+1),20:15,01:40,05h 25m,INR 600,45 Seats available,3.9
627,Kota(Rajasthan) to Udaipur,M R Travels,A/C Seater / Sleeper (2+1),22:50,05:15,06h 25m,INR 400,30 Seats available,3.0
628,Kota(Rajasthan) to Udaipur,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,22:30,04h 30m,INR 500,31 Seats available,2.9
629,Kota(Rajasthan) to Udaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),17:15,22:20,05h 05m,INR 476,28 Seats available,2.2
630,Kota(Rajasthan) to Udaipur,Babu Travels,NON A/C Sleeper (2+1),22:30,05:15,06h 45m,INR 450,36 Seats available,3.5
631,Kota(Rajasthan) to Udaipur,Radhey Travels,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,INR 350,34 Seats available,3.2
632,Kota(Rajasthan) to Udaipur,Babu Travels,Bharat Benz A/C Sleeper (2+1),20:30,01:45,05h 15m,INR 700,31 Seats available,2.5
633,Kota(Rajasthan) to Udaipur,Jai Shrinath Ji Ki ® Travels,NON A/C Sleeper (2+1),20:45,01:30,04h 45m,INR 800,31 Seats available,2.2
634,Kota(Rajasthan) to Udaipur,Navrang Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 450,34 Seats available,1.4
635,Kota(Rajasthan) to Udaipur,Siddhivinayak Travels,A/C Seater / Sleeper (2+1),16:35,22:20,05h 45m,INR 477,31 Seats available,1.6
636,Kota(Rajasthan) to Udaipur,Samreen Travels,AC Sleeper (2+1),21:00,02:00,05h 00m,INR 800,32 Seats available,1.4
637,Kota(Rajasthan) to Udaipur,Shree Laxmi Yatra,NON A/C Sleeper (2+1),20:30,02:25,05h 55m,INR 590,36 Seats available,2.7
638,Jaipur (Rajasthan) to Pilani,RSRTC - 168780,Express Non AC Seater 2+3,04:30,10:15,05h 45m,INR 263,42 Seats available,4.2
639,Jaipur (Rajasthan) to Pilani,RSRTC - 168788,Express Non AC Seater 2+3,06:20,12:30,06h 10m,INR 263,42 Seats available,4.2
640,Jaipur (Rajasthan) to Pilani,RSRTC - 188384,Express Non AC Seater 2+3,06:25,12:00,05h 35m,INR 263,42 Seats available,4.2
641,Jaipur (Rajasthan) to Pilani,RSRTC - 189326,Express Non AC Seater 2+3,07:10,12:30,05h 20m,INR 263,42 Seats available,4.2
642,Jaipur (Rajasthan) to Pilani,RSRTC - 168795,Express Non AC Seater 2+3,07:35,13:15,05h 40m,INR 263,42 Seats available,4.2
643,Jaipur (Rajasthan) to Pilani,RSRTC - 168754,Express Non AC Seater 2+3,09:45,15:45,06h 00m,INR 263,42 Seats available,4.2
644,Jaipur (Rajasthan) to Pilani,RSRTC - 168784,Express Non AC Seater 2+3,11:00,17:00,06h 00m,INR 263,42 Seats available,4.2
645,Jaipur (Rajasthan) to Pilani,RSRTC - 168791,Express Non AC Seater 2+3,11:25,17:30,06h 05m,INR 263,42 Seats available,4.2
646,Jaipur (Rajasthan) to Pilani,RSRTC - 168828,Express Non AC Seater 2+3,15:45,21:40,05h 55m,INR 263,42 Seats available,4.2
647,Jaipur (Rajasthan) to Pilani,RSRTC - 173068,Super Luxury Volvo AC Seater Pushback 2+2,16:40,21:10,04h 30m,INR 440,31 Seats available,3.9
648,Jaipur (Rajasthan) to Pilani,RSRTC - 154392,Express Non AC Seater 2+3,21:30,03:00,05h 30m,INR 263,42 Seats available,4.2
649,Jaipur (Rajasthan) to Pilani,Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),02:43,07:53,05h 10m,285,34 Seats available,3.4
650,Jaipur (Rajasthan) to Pilani,Dashmesh Travels,A/C Seater / Sleeper (2+1),03:00,07:10,04h 10m,INR 400,38 Seats available,3.5
651,Jaipur (Rajasthan) to Pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:50,08:50,05h 00m,370,44 Seats available,3.3
652,Jaipur (Rajasthan) to Pilani,Vijay Tour and Travels,Bharat Benz A/C Seater (2+2),12:30,18:00,05h 30m,INR 300,45 Seats available,3.3
653,Jaipur (Rajasthan) to Pilani,Devraj Travels,A/C Seater (2+3),12:40,18:30,05h 50m,INR 285.71,56 Seats available,4.1
654,Jaipur (Rajasthan) to Pilani,Neeraj travels,A/C Seater / Sleeper (2+1),15:00,20:02,05h 02m,INR 450,38 Seats available,3.4
655,Jaipur (Rajasthan) to Pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:10,23:10,05h 00m,INR 349,35 Seats available,3.5
656,Jaipur (Rajasthan) to Pilani,Devraj Travels,A/C Seater / Sleeper (2+1),18:15,23:05,04h 50m,INR 350,34 Seats available,4.5
657,Jaipur (Rajasthan) to Pilani,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),18:30,23:50,05h 20m,INR 400,40 Seats available,3.3
658,Jaipur (Rajasthan) to Pilani,R.K Jakhar Travels,A/C Seater / Sleeper (2+1),21:25,02:30,05h 05m,INR 300,42 Seats available,4.1
659,Jaipur (Rajasthan) to Pilani,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06:08,06h 09m,INR 350,38 Seats available,4.0
660,Jaipur (Rajasthan) to Pilani,Jakhar Travels,A/C Seater / Sleeper (2+1),02:00,07:00,05h 00m,INR 362,40 Seats available,1.0
661,Jaipur (Rajasthan) to Pilani,Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),02:25,07:15,04h 50m,INR 300,37 Seats available,2.3
662,Jaipur (Rajasthan) to Pilani,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),02:55,07:32,04h 37m,285,37 Seats available,2.7
663,Jaipur (Rajasthan) to Pilani,Rishabh travels,A/C Seater / Sleeper (2+1),03:00,07:45,04h 45m,405,34 Seats available,2.8
664,Jaipur (Rajasthan) to Pilani,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),03:55,08:55,05h 00m,359,28 Seats available,2.3
665,Jaipur (Rajasthan) to Pilani,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),04:45,08:30,03h 45m,INR 400,31 Seats available,1.7
666,Jaipur (Rajasthan) to Pilani,Rishabh travels,Bharat Benz A/C Seater /Sleeper (2+1),05:05,08:46,03h 41m,270,6 Seats available,2.8
667,Jaipur (Rajasthan) to Pilani,Bharat Travels,A/C Seater / Sleeper (2+1),05:15,09:30,04h 15m,334,33 Seats available,2.8
668,Jaipur (Rajasthan) to Pilani,Amit Travels,Bharat Benz A/C Seater (2+2),06:25,11:50,05h 25m,INR 349,38 Seats available,2.6
669,Jaipur (Rajasthan) to Pilani,Amit Travels,Bharat Benz A/C Seater (2+2),10:50,16:30,05h 40m,INR 349,40 Seats available,2.1
670,Jaipur (Rajasthan) to Pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),14:15,19:30,05h 15m,INR 350,38 Seats available,2.4
671,Jaipur (Rajasthan) to Pilani,MS Gajraj Bus Service,A/C Seater (2+3),14:40,20:10,05h 30m,INR 349,56 Seats available,No rating
672,Jaipur (Rajasthan) to Pilani,Amit Travels,Non AC Seater (2+3),15:40,21:20,05h 40m,INR 299,55 Seats available,2.1
673,Jaipur (Rajasthan) to Pilani,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),18:10,22:30,04h 20m,380,36 Seats available,2.7
674,Jaipur (Rajasthan) to Pilani,Amit Travels,A/C Seater / Sleeper (2+1),23:00,04:00,05h 00m,INR 349,34 Seats available,1.9
675,Jaipur (Rajasthan) to Pilani,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),03:15,08:20,05h 05m,INR 500,38 Seats available,3.3
676,Jaipur (Rajasthan) to Pilani,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),03:35,08:15,04h 40m,INR 499,38 Seats available,3.3
677,Jaipur (Rajasthan) to Pilani,Gajraj bus service,A/C Seater / Sleeper (2+1),05:15,09:55,04h 40m,INR 1600,34 Seats available,3.3
678,Jaipur (Rajasthan) to Pilani,Garhwal Travels,A/C Seater / Sleeper (2+1),15:25,21:15,05h 50m,INR 999,42 Seats available,3.4
679,Jaipur (Rajasthan) to Pilani,Garhwal Travels,A/C Seater / Sleeper (2+1),16:30,22:20,05h 50m,INR 499,38 Seats available,3.4
680,Jaipur (Rajasthan) to Pilani,Gajraj bus service,Bharat Benz A/C Sleeper (2+1),17:00,21:30,04h 30m,INR 1500,32 Seats available,3.3
681,Jaipur (Rajasthan) to Pilani,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),17:30,21:50,04h 20m,INR 499,38 Seats available,4.8
682,Jaipur (Rajasthan) to Pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30,22:10,04h 40m,INR 500,40 Seats available,3.3
683,Jaipur (Rajasthan) to Pilani,Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),19:00,23:50,04h 50m,INR 699,38 Seats available,3.8
684,Jaipur (Rajasthan) to Pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,23:55,04h 25m,INR 799,40 Seats available,4.6
685,Jaipur (Rajasthan) to Pilani,GK Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,23:55,03h 40m,INR 699,34 Seats available,5.0
686,Jaipur (Rajasthan) to Pilani,Shri Chirag Travel Agency,A/C Seater / Sleeper (2+1),02:45,07:45,05h 00m,690,32 Seats available,2.7
687,Jaipur (Rajasthan) to Mathura,RSRTC - 187778,NON AC Seater / Sleeper 2+1,00:30,05:30,05h 00m,INR 351,31 Seats available,4.3
688,Jaipur (Rajasthan) to Mathura,RSRTC - 160837,Express Non AC Seater 2+3,04:45,10:00,05h 15m,INR 269,42 Seats available,3.8
689,Jaipur (Rajasthan) to Mathura,RSRTC - 182569,Express Non AC Seater 2+3,05:30,10:40,05h 10m,INR 270,42 Seats available,3.7
690,Jaipur (Rajasthan) to Mathura,RSRTC - 188023,Express Non AC Seater 2+3,06:10,11:30,05h 20m,INR 269,42 Seats available,3.8
691,Jaipur (Rajasthan) to Mathura,RSRTC - 184102,Express Non AC Seater 2+3,06:10,11:30,05h 20m,INR 269,42 Seats available,3.8
692,Jaipur (Rajasthan) to Mathura,RSRTC - 169122,Semi Deluxe Non AC Seater 2+2,06:50,12:15,05h 25m,INR 298,32 Seats available,4.5
693,Jaipur (Rajasthan) to Mathura,RSRTC - 193591,NON AC Seater / Sleeper 2+1,07:50,13:15,05h 25m,INR 351,35 Seats available,3.8
694,Jaipur (Rajasthan) to Mathura,RSRTC - 183714,Express Non AC Seater 2+3,08:50,14:25,05h 35m,INR 269,46 Seats available,3.1
695,Jaipur (Rajasthan) to Mathura,RSRTC - 168941,Express Non AC Seater 2+3,09:45,15:50,06h 05m,INR 270,40 Seats available,3.7
696,Jaipur (Rajasthan) to Mathura,RSRTC - 189316,Express Non AC Seater 2+3,10:50,04:30,17h 40m,INR 268,42 Seats available,3.8
697,Jaipur (Rajasthan) to Mathura,RSRTC - 184103,Express Non AC Seater 2+3,13:10,18:10,05h 00m,INR 269,42 Seats available,3.8
698,Jaipur (Rajasthan) to Mathura,RSRTC - 193749,Semi Deluxe Non AC Seater 2+2,13:30,18:45,05h 15m,INR 298,35 Seats available,No rating
699,Jaipur (Rajasthan) to Mathura,RSRTC - 190552,Express Non AC Seater 2+3,15:30,20:25,04h 55m,INR 270,42 Seats available,3.7
700,Jaipur (Rajasthan) to Mathura,RSRTC - 175161,Express Non AC Seater 2+3,18:15,00:00,05h 45m,INR 270,42 Seats available,3.8
701,Jaipur (Rajasthan) to Mathura,RSRTC - 185866,Semi Deluxe Non AC Seater 2+2,22:01,02:55,04h 54m,INR 298,15 Seats available,3.6
702,Jaipur (Rajasthan) to Mathura,RSRTC - 183063,Express Non AC Seater 2+3,22:20,03:20,05h 00m,INR 270,42 Seats available,2.3
703,Jaipur (Rajasthan) to Mathura,RSRTC - 190180,Express Non AC Seater 2+3,22:50,03:30,04h 40m,INR 268,42 Seats available,2.1
704,Jaipur (Rajasthan) to Mathura,RSRTC - 189082,Super Luxury Volvo AC Seater Pushback 2+2,23:00,04:00,05h 00m,INR 438,16 Seats available,4.2
705,Jaipur (Rajasthan) to Mathura,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,INR 499,18 Seats available,3.0
706,Jaipur (Rajasthan) to Mathura,Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:46,08:55,05h 09m,INR 700,27 Seats available,1.6
707,Jaipur (Rajasthan) to Mathura,Jay Bajrang Travels,A/C Seater/Sleeper (2+1),05:01,09:30,04h 29m,INR 523.81,31 Seats available,1.6
708,Jaipur (Rajasthan) to Mathura,GV Tours,A/C Seater/Sleeper (2+1),16:00,20:50,04h 50m,475,41 Seats available,2.8
709,Jaipur (Rajasthan) to Mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,19:00,00:59,05h 59m,INR 300,47 Seats available,2.5
710,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,428,39 Seats available,1.1
711,Jaipur (Rajasthan) to Mathura,Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30,02:00,06h 30m,463,37 Seats available,1.4
712,Jaipur (Rajasthan) to Mathura,Mansoori tour and travels,Non A/C Seater / Sleeper (2+1),20:00,00:40,04h 40m,648,40 Seats available,1.4
713,Jaipur (Rajasthan) to Mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,20:00,01:50,05h 50m,INR 300,45 Seats available,2.5
714,Jaipur (Rajasthan) to Mathura,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,02:00,05h 45m,570,32 Seats available,1.9
715,Jaipur (Rajasthan) to Mathura,Mansoori tour and travels,A/C Seater / Sleeper (2+1),21:00,01:45,04h 45m,648,40 Seats available,1.4
716,Jaipur (Rajasthan) to Mathura,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,02:55,05h 40m,INR 400,48 Seats available,2.5
717,Jaipur (Rajasthan) to Mathura,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,02:45,05h 30m,665,31 Seats available,2.1
718,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,475,40 Seats available,1.5
719,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,475,47 Seats available,1.5
